transaksi_id,tanggal,jam,cabang_id,pelanggan_id,saluran,metode_bayar,subtotal,diskon,total
T0037209,2025-02-25,13,C04,U02726,Dine-in,QRIS,129000,0,129000
T0037210,2025-02-25,18,C04,,Takeaway,Tunai,49000,0,49000
T0037211,2025-02-25,10,C04,U02159,Delivery,Kartu Debit,18000,0,18000
T0037212,2025-02-25,13,C04,,Dine-in,E-Wallet,43000,0,43000
T0037213,2025-02-25,10,C04,U05628,Dine-in,QRIS,15000,0,15000
T0037214,2025-02-25,10,C04,U01473,Dine-in,E-Wallet,69000,0,69000
T0037215,2025-02-25,12,C04,U04644,Delivery,QRIS,72000,0,72000
T0037216,2025-02-25,20,C04,,Dine-in,E-Wallet,60000,0,60000
T0037217,2025-02-25,18,C04,,Delivery,Tunai,109000,0,109000
T0037218,2025-02-25,15,C04,,Dine-in,QRIS,18000,0,18000
T0037219,2025-02-25,21,C04,U02037,Delivery,QRIS,15000,0,15000
T0037220,2025-02-25,10,C04,,Delivery,E-Wallet,48000,0,48000
T0037221,2025-02-25,9,C04,U00165,Takeaway,Kartu Debit,51000,5100,45900
T0037222,2025-02-25,14,C04,,Takeaway,Tunai,59000,0,59000
T0037223,2025-02-25,10,C04,U01488,Delivery,QRIS,113000,0,113000
T0037224,2025-02-25,10,C04,,Dine-in,E-Wallet,25000,0,25000
T0037225,2025-02-25,16,C04,U04471,Dine-in,QRIS,42000,0,42000
T0037226,2025-02-25,11,C04,,Delivery,E-Wallet,22000,0,22000
T0037227,2025-02-25,10,C04,,Dine-in,E-Wallet,84000,0,84000
T0037228,2025-02-25,13,C04,U05783,Dine-in,QRIS,75000,0,75000
T0037229,2025-02-25,18,C04,U01488,Dine-in,Kartu Debit,35000,0,35000
T0037230,2025-02-25,12,C04,,Dine-in,Tunai,100000,0,100000
T0037231,2025-02-25,14,C04,,Dine-in,QRIS,25000,0,25000
T0037232,2025-02-25,13,C04,,Takeaway,Tunai,53000,0,53000
T0037233,2025-02-25,16,C04,,Takeaway,Kartu Debit,50000,0,50000
T0037234,2025-02-25,7,C04,U04654,Takeaway,QRIS,50000,0,50000
T0037235,2025-02-26,17,C01,U03502,Dine-in,Kartu Debit,15000,0,15000
T0037236,2025-02-26,17,C01,,Delivery,E-Wallet,33000,0,33000
T0037237,2025-02-26,7,C01,U00251,Dine-in,Tunai,70000,0,70000
T0037238,2025-02-26,15,C01,U00391,Dine-in,E-Wallet,48000,0,48000
T0037239,2025-02-26,13,C01,,Dine-in,QRIS,54000,0,54000
T0037240,2025-02-26,12,C01,,Takeaway,E-Wallet,28000,0,28000
T0037241,2025-02-26,17,C01,,Delivery,E-Wallet,64000,0,64000
T0037242,2025-02-26,14,C01,,Dine-in,Tunai,63000,0,63000
T0037243,2025-02-26,16,C01,U06057,Delivery,E-Wallet,18000,0,18000
T0037244,2025-02-26,10,C01,U04815,Delivery,QRIS,187000,0,187000
T0037245,2025-02-26,12,C01,,Dine-in,E-Wallet,25000,0,25000
T0037246,2025-02-26,8,C01,,Dine-in,QRIS,39000,0,39000
T0037247,2025-02-26,13,C01,U05705,Delivery,QRIS,18000,0,18000
T0037248,2025-02-26,12,C01,U05083,Delivery,QRIS,71000,0,71000
T0037249,2025-02-26,12,C01,U04442,Takeaway,QRIS,42000,0,42000
T0037250,2025-02-26,11,C01,,Takeaway,Kartu Debit,43000,0,43000
T0037251,2025-02-26,15,C01,U03079,Takeaway,QRIS,25000,2500,22500
T0037252,2025-02-26,13,C01,,Delivery,E-Wallet,39000,0,39000
T0037253,2025-02-26,12,C01,U01689,Takeaway,QRIS,24000,2400,21600
T0037254,2025-02-26,8,C01,,Dine-in,Tunai,73000,0,73000
T0037255,2025-02-26,10,C01,,Dine-in,Tunai,67000,0,67000
T0037256,2025-02-26,15,C01,,Takeaway,QRIS,22000,1100,20900
T0037257,2025-02-26,15,C01,U02066,Takeaway,E-Wallet,50000,0,50000
T0037258,2025-02-26,10,C01,U02808,Dine-in,E-Wallet,18000,0,18000
T0037259,2025-02-26,8,C01,U06096,Takeaway,QRIS,45000,0,45000
T0037260,2025-02-26,16,C01,U03428,Dine-in,E-Wallet,40000,0,40000
T0037261,2025-02-26,10,C01,U03315,Takeaway,QRIS,28000,0,28000
T0037262,2025-02-26,15,C01,U02870,Dine-in,E-Wallet,51000,0,51000
T0037263,2025-02-26,14,C01,U05468,Takeaway,Tunai,32000,0,32000
T0037264,2025-02-26,11,C01,,Dine-in,QRIS,24000,0,24000
T0037265,2025-02-26,10,C01,,Takeaway,Tunai,50000,0,50000
T0037266,2025-02-26,18,C01,U05083,Dine-in,Kartu Debit,42000,4200,37800
T0037267,2025-02-26,7,C01,U05913,Dine-in,Tunai,46000,0,46000
T0037268,2025-02-26,19,C01,U04736,Dine-in,Tunai,39000,0,39000
T0037269,2025-02-26,12,C01,U03727,Takeaway,QRIS,15000,0,15000
T0037270,2025-02-26,16,C01,U00391,Takeaway,QRIS,24000,0,24000
T0037271,2025-02-26,15,C01,U00251,Takeaway,Kartu Debit,105000,10500,94500
T0037272,2025-02-26,13,C02,U00539,Dine-in,Tunai,22000,0,22000
T0037273,2025-02-26,15,C02,,Delivery,Tunai,36000,0,36000
T0037274,2025-02-26,18,C02,,Dine-in,E-Wallet,43000,0,43000
T0037275,2025-02-26,16,C02,,Takeaway,Kartu Debit,75000,0,75000
T0037276,2025-02-26,13,C02,,Takeaway,Kartu Debit,91000,0,91000
T0037277,2025-02-26,8,C02,,Delivery,QRIS,78000,0,78000
T0037278,2025-02-26,12,C02,,Takeaway,Tunai,48000,0,48000
T0037279,2025-02-26,16,C02,,Delivery,E-Wallet,67000,0,67000
T0037280,2025-02-26,15,C02,,Dine-in,Kartu Debit,78000,0,78000
T0037281,2025-02-26,7,C02,U04914,Takeaway,Kartu Debit,24000,0,24000
T0037282,2025-02-26,12,C02,,Delivery,QRIS,43000,0,43000
T0037283,2025-02-26,15,C02,,Dine-in,Tunai,56000,0,56000
T0037284,2025-02-26,15,C02,,Dine-in,E-Wallet,36000,0,36000
T0037285,2025-02-26,15,C02,,Takeaway,E-Wallet,53000,0,53000
T0037286,2025-02-26,16,C02,,Takeaway,QRIS,15000,0,15000
T0037287,2025-02-26,15,C02,U04485,Dine-in,QRIS,28000,0,28000
T0037288,2025-02-26,19,C02,U00899,Delivery,QRIS,84000,0,84000
T0037289,2025-02-26,10,C02,,Takeaway,E-Wallet,83000,0,83000
T0037290,2025-02-26,8,C02,U02428,Dine-in,QRIS,24000,0,24000
T0037291,2025-02-26,12,C02,U01133,Takeaway,QRIS,72000,3600,68400
T0037292,2025-02-26,8,C02,U01969,Delivery,E-Wallet,48000,0,48000
T0037293,2025-02-26,10,C02,U03481,Dine-in,QRIS,61000,0,61000
T0037294,2025-02-26,18,C02,,Takeaway,E-Wallet,18000,0,18000
T0037295,2025-02-26,16,C02,,Dine-in,Kartu Debit,18000,0,18000
T0037296,2025-02-26,9,C02,U01928,Dine-in,Kartu Debit,24000,0,24000
T0037297,2025-02-26,17,C02,U03946,Delivery,E-Wallet,58000,0,58000
T0037298,2025-02-26,7,C02,,Dine-in,Kartu Debit,22000,0,22000
T0037299,2025-02-26,11,C02,U00981,Dine-in,QRIS,40000,0,40000
T0037300,2025-02-26,15,C02,U03117,Dine-in,Kartu Debit,20000,0,20000
T0037301,2025-02-26,10,C02,U01512,Dine-in,E-Wallet,113000,0,113000
T0037302,2025-02-26,7,C02,U05047,Delivery,QRIS,50000,0,50000
T0037303,2025-02-26,13,C02,,Delivery,E-Wallet,45000,0,45000
T0037304,2025-02-26,20,C02,,Dine-in,QRIS,33000,0,33000
T0037305,2025-02-26,19,C03,,Dine-in,Tunai,52000,0,52000
T0037306,2025-02-26,16,C03,,Delivery,Kartu Debit,104000,0,104000
T0037307,2025-02-26,8,C03,,Takeaway,QRIS,25000,0,25000
T0037308,2025-02-26,11,C03,,Dine-in,QRIS,40000,0,40000
T0037309,2025-02-26,7,C03,,Dine-in,E-Wallet,18000,0,18000
T0037310,2025-02-26,12,C03,U01301,Dine-in,E-Wallet,40000,0,40000
T0037311,2025-02-26,10,C03,,Dine-in,E-Wallet,52000,0,52000
T0037312,2025-02-26,19,C03,U04783,Dine-in,QRIS,69000,0,69000
T0037313,2025-02-26,7,C03,U01071,Dine-in,QRIS,25000,0,25000
T0037314,2025-02-26,12,C03,U02434,Delivery,E-Wallet,24000,0,24000
T0037315,2025-02-26,14,C03,,Delivery,Kartu Debit,45000,0,45000
T0037316,2025-02-26,10,C03,,Delivery,QRIS,33000,0,33000
T0037317,2025-02-26,15,C03,,Dine-in,E-Wallet,18000,0,18000
T0037318,2025-02-26,16,C03,,Dine-in,E-Wallet,18000,0,18000
T0037319,2025-02-26,7,C03,U01047,Takeaway,E-Wallet,56000,5600,50400
T0037320,2025-02-26,16,C03,U00134,Dine-in,Kartu Debit,71000,0,71000
T0037321,2025-02-26,12,C03,U02083,Delivery,E-Wallet,54000,0,54000
T0037322,2025-02-26,13,C03,U02434,Takeaway,Tunai,25000,1250,23750
T0037323,2025-02-26,16,C03,U02338,Takeaway,Tunai,33000,0,33000
T0037324,2025-02-26,13,C03,,Takeaway,E-Wallet,52000,0,52000
T0037325,2025-02-26,10,C03,U02036,Dine-in,Kartu Debit,43000,0,43000
T0037326,2025-02-26,11,C03,U02137,Dine-in,QRIS,36000,0,36000
T0037327,2025-02-26,10,C03,,Delivery,Tunai,65000,0,65000
T0037328,2025-02-26,15,C03,,Takeaway,QRIS,40000,2000,38000
T0037329,2025-02-26,14,C03,U03728,Dine-in,Tunai,22000,0,22000
T0037330,2025-02-26,11,C03,U05691,Delivery,Tunai,87000,0,87000
T0037331,2025-02-26,11,C03,U00193,Takeaway,Kartu Debit,65000,0,65000
T0037332,2025-02-26,13,C03,U01630,Delivery,Tunai,58000,0,58000
T0037333,2025-02-26,12,C03,,Dine-in,QRIS,35000,0,35000
T0037334,2025-02-26,16,C03,U00768,Dine-in,Tunai,43000,0,43000
T0037335,2025-02-26,20,C03,,Dine-in,QRIS,80000,0,80000
T0037336,2025-02-26,16,C03,U05357,Takeaway,E-Wallet,43000,0,43000
T0037337,2025-02-26,14,C03,,Takeaway,E-Wallet,18000,0,18000
T0037338,2025-02-26,15,C03,U00352,Dine-in,E-Wallet,24000,0,24000
T0037339,2025-02-26,16,C03,U04254,Takeaway,QRIS,50000,0,50000
T0037340,2025-02-26,16,C03,,Delivery,Tunai,43000,0,43000
T0037341,2025-02-26,12,C03,,Dine-in,E-Wallet,83000,0,83000
T0037342,2025-02-26,12,C03,,Dine-in,Kartu Debit,18000,0,18000
T0037343,2025-02-26,8,C04,,Delivery,Kartu Debit,24000,0,24000
T0037344,2025-02-26,10,C04,,Takeaway,Tunai,98000,0,98000
T0037345,2025-02-26,8,C04,,Delivery,Kartu Debit,18000,0,18000
T0037346,2025-02-26,12,C04,,Delivery,QRIS,70000,0,70000
T0037347,2025-02-26,15,C04,U02853,Dine-in,Kartu Debit,86000,0,86000
T0037348,2025-02-26,12,C04,,Takeaway,Tunai,46000,0,46000
T0037349,2025-02-26,15,C04,,Takeaway,QRIS,43000,0,43000
T0037350,2025-02-26,21,C04,,Dine-in,QRIS,80000,0,80000
T0037351,2025-02-26,16,C04,U03313,Takeaway,E-Wallet,18000,0,18000
T0037352,2025-02-26,9,C04,,Takeaway,E-Wallet,24000,0,24000
T0037353,2025-02-26,14,C04,,Takeaway,Kartu Debit,15000,0,15000
T0037354,2025-02-26,17,C04,,Takeaway,Tunai,22000,0,22000
T0037355,2025-02-26,18,C04,,Takeaway,E-Wallet,25000,0,25000
T0037356,2025-02-26,13,C04,U05406,Takeaway,QRIS,42000,0,42000
T0037357,2025-02-26,11,C04,,Takeaway,Kartu Debit,44000,0,44000
T0037358,2025-02-26,12,C04,,Takeaway,QRIS,65000,0,65000
T0037359,2025-02-26,14,C04,,Dine-in,QRIS,94000,0,94000
T0037360,2025-02-26,20,C04,,Dine-in,Tunai,25000,0,25000
T0037361,2025-02-26,7,C04,U05637,Takeaway,QRIS,20000,0,20000
T0037362,2025-02-26,18,C04,,Dine-in,QRIS,52000,0,52000
T0037363,2025-02-26,8,C04,U02243,Takeaway,QRIS,75000,0,75000
T0037364,2025-02-26,10,C04,U05783,Takeaway,Kartu Debit,47000,0,47000
T0037365,2025-02-26,14,C04,,Takeaway,QRIS,38000,0,38000
T0037366,2025-02-26,13,C04,,Dine-in,Tunai,18000,0,18000
T0037367,2025-02-26,14,C04,,Dine-in,Tunai,25000,0,25000
T0037368,2025-02-26,14,C04,U02920,Dine-in,E-Wallet,20000,2000,18000
T0037369,2025-02-26,12,C04,,Takeaway,QRIS,43000,0,43000
T0037370,2025-02-26,19,C04,U03938,Dine-in,QRIS,65000,0,65000
T0037371,2025-02-26,11,C04,U00893,Delivery,E-Wallet,36000,0,36000
T0037372,2025-02-26,16,C04,U05783,Dine-in,QRIS,48000,0,48000
T0037373,2025-02-26,15,C04,,Dine-in,QRIS,18000,0,18000
T0037374,2025-02-26,15,C04,U04871,Dine-in,Tunai,39000,0,39000
T0037375,2025-02-26,13,C04,,Delivery,Kartu Debit,14000,0,14000
T0037376,2025-02-26,14,C04,U00974,Delivery,Kartu Debit,79000,7900,71100
T0037377,2025-02-26,11,C04,U05141,Takeaway,QRIS,88000,0,88000
T0037378,2025-02-26,15,C04,,Takeaway,Tunai,54000,0,54000
T0037379,2025-02-26,12,C04,,Dine-in,QRIS,43000,0,43000
T0037380,2025-02-26,16,C04,,Dine-in,QRIS,25000,0,25000
T0037381,2025-02-26,13,C04,U05021,Takeaway,QRIS,71000,0,71000
T0037382,2025-02-26,15,C04,U01275,Dine-in,Kartu Debit,22000,0,22000
T0037383,2025-02-26,18,C04,U01893,Dine-in,Kartu Debit,85000,0,85000
T0037384,2025-02-26,15,C04,,Takeaway,E-Wallet,127000,0,127000
T0037385,2025-02-26,14,C04,U01809,Dine-in,Kartu Debit,69000,0,69000
T0037386,2025-02-26,11,C04,,Delivery,Tunai,37000,0,37000
T0037387,2025-02-26,14,C04,U02243,Delivery,QRIS,48000,0,48000
T0037388,2025-02-27,11,C01,,Dine-in,E-Wallet,18000,0,18000
T0037389,2025-02-27,16,C01,U04914,Delivery,QRIS,52000,0,52000
T0037390,2025-02-27,21,C01,,Dine-in,E-Wallet,22000,0,22000
T0037391,2025-02-27,15,C01,,Dine-in,Tunai,20000,0,20000
T0037392,2025-02-27,8,C01,,Delivery,E-Wallet,98000,0,98000
T0037393,2025-02-27,8,C01,U05705,Dine-in,QRIS,85000,0,85000
T0037394,2025-02-27,20,C01,,Takeaway,Tunai,24000,0,24000
T0037395,2025-02-27,18,C01,,Takeaway,Kartu Debit,25000,0,25000
T0037396,2025-02-27,17,C01,,Delivery,Tunai,18000,0,18000
T0037397,2025-02-27,15,C01,U00431,Dine-in,Tunai,74000,0,74000
T0037398,2025-02-27,14,C01,,Takeaway,Tunai,24000,0,24000
T0037399,2025-02-27,16,C01,,Takeaway,QRIS,81000,0,81000
T0037400,2025-02-27,7,C01,U02659,Takeaway,QRIS,81000,0,81000
T0037401,2025-02-27,12,C01,,Dine-in,QRIS,70000,0,70000
T0037402,2025-02-27,13,C01,,Dine-in,QRIS,80000,0,80000
T0037403,2025-02-27,13,C01,,Dine-in,Tunai,99000,0,99000
T0037404,2025-02-27,16,C01,U04878,Dine-in,QRIS,92000,0,92000
T0037405,2025-02-27,18,C01,,Takeaway,QRIS,36000,0,36000
T0037406,2025-02-27,13,C01,U00744,Delivery,E-Wallet,28000,0,28000
T0037407,2025-02-27,9,C01,U03727,Dine-in,QRIS,18000,0,18000
T0037408,2025-02-27,12,C01,,Dine-in,E-Wallet,28000,0,28000
T0037409,2025-02-27,12,C01,,Delivery,QRIS,24000,0,24000
T0037410,2025-02-27,9,C01,,Delivery,QRIS,97000,0,97000
T0037411,2025-02-27,12,C01,,Dine-in,QRIS,28000,1400,26600
T0037412,2025-02-27,12,C01,U04442,Delivery,E-Wallet,60000,0,60000
T0037413,2025-02-27,14,C01,,Dine-in,QRIS,116000,0,116000
T0037414,2025-02-27,21,C01,U01133,Dine-in,E-Wallet,61000,0,61000
T0037415,2025-02-27,11,C01,,Takeaway,Tunai,25000,0,25000
T0037416,2025-02-27,13,C01,,Delivery,Tunai,46000,0,46000
T0037417,2025-02-27,18,C01,,Delivery,Tunai,18000,0,18000
T0037418,2025-02-27,13,C01,U05356,Delivery,Tunai,84000,0,84000
T0037419,2025-02-27,7,C01,U01854,Takeaway,Tunai,50000,0,50000
T0037420,2025-02-27,12,C01,U00293,Dine-in,E-Wallet,45000,0,45000
T0037421,2025-02-27,11,C01,,Dine-in,Tunai,56000,0,56000
T0037422,2025-02-27,12,C01,U00251,Dine-in,Kartu Debit,90000,0,90000
T0037423,2025-02-27,15,C02,U01814,Takeaway,Tunai,18000,0,18000
T0037424,2025-02-27,15,C02,,Takeaway,QRIS,15000,0,15000
T0037425,2025-02-27,11,C02,U02138,Delivery,QRIS,57000,0,57000
T0037426,2025-02-27,15,C02,,Takeaway,QRIS,54000,0,54000
T0037427,2025-02-27,17,C02,,Dine-in,QRIS,25000,0,25000
T0037428,2025-02-27,15,C02,U03984,Delivery,E-Wallet,22000,0,22000
T0037429,2025-02-27,10,C02,U00507,Dine-in,Kartu Debit,68000,0,68000
T0037430,2025-02-27,17,C02,,Dine-in,Kartu Debit,111000,0,111000
T0037431,2025-02-27,16,C02,,Dine-in,QRIS,78000,0,78000
T0037432,2025-02-27,11,C02,U01859,Delivery,QRIS,22000,0,22000
T0037433,2025-02-27,16,C02,,Delivery,Tunai,46000,2300,43700
T0037434,2025-02-27,10,C02,U05926,Takeaway,Tunai,177000,0,177000
T0037435,2025-02-27,16,C02,U03696,Dine-in,E-Wallet,18000,1800,16200
T0037436,2025-02-27,7,C02,,Dine-in,QRIS,48000,0,48000
T0037437,2025-02-27,16,C02,U04041,Delivery,QRIS,89000,8900,80100
T0037438,2025-02-27,9,C02,,Dine-in,Kartu Debit,53000,0,53000
T0037439,2025-02-27,11,C02,,Takeaway,QRIS,40000,0,40000
T0037440,2025-02-27,19,C02,,Delivery,Tunai,105000,0,105000
T0037441,2025-02-27,10,C02,U04309,Takeaway,QRIS,40000,0,40000
T0037442,2025-02-27,11,C02,U03500,Dine-in,Kartu Debit,93000,9300,83700
T0037443,2025-02-27,10,C02,U03846,Takeaway,QRIS,58000,0,58000
T0037444,2025-02-27,12,C02,U02815,Delivery,E-Wallet,28000,0,28000
T0037445,2025-02-27,14,C02,U05508,Dine-in,Kartu Debit,70000,0,70000
T0037446,2025-02-27,10,C02,,Takeaway,Kartu Debit,44000,2200,41800
T0037447,2025-02-27,13,C02,,Dine-in,Kartu Debit,115000,5750,109250
T0037448,2025-02-27,7,C02,,Takeaway,Tunai,139000,0,139000
T0037449,2025-02-27,12,C02,U00043,Dine-in,Kartu Debit,55000,0,55000
T0037450,2025-02-27,13,C02,,Dine-in,QRIS,25000,0,25000
T0037451,2025-02-27,14,C02,,Dine-in,Tunai,89000,0,89000
T0037452,2025-02-27,19,C02,,Dine-in,Tunai,135000,0,135000
T0037453,2025-02-27,12,C02,,Delivery,QRIS,22000,0,22000
T0037454,2025-02-27,12,C02,,Dine-in,QRIS,88000,0,88000
T0037455,2025-02-27,8,C02,U01533,Takeaway,Kartu Debit,36000,0,36000
T0037456,2025-02-27,14,C02,U05926,Dine-in,E-Wallet,71000,7100,63900
T0037457,2025-02-27,10,C02,,Dine-in,QRIS,43000,0,43000
T0037458,2025-02-27,12,C02,U06068,Dine-in,Kartu Debit,18000,0,18000
T0037459,2025-02-27,7,C02,,Dine-in,QRIS,36000,0,36000
T0037460,2025-02-27,13,C03,,Takeaway,Tunai,82000,0,82000
T0037461,2025-02-27,17,C03,U00352,Delivery,E-Wallet,24000,0,24000
T0037462,2025-02-27,10,C03,,Takeaway,E-Wallet,94000,0,94000
T0037463,2025-02-27,12,C03,U00783,Delivery,Tunai,54000,0,54000
T0037464,2025-02-27,12,C03,U06198,Takeaway,QRIS,80000,0,80000
T0037465,2025-02-27,8,C03,U04228,Delivery,Tunai,33000,0,33000
T0037466,2025-02-27,11,C03,U03728,Takeaway,Kartu Debit,20000,0,20000
T0037467,2025-02-27,9,C03,U02328,Dine-in,Tunai,74000,0,74000
T0037468,2025-02-27,11,C03,,Delivery,Kartu Debit,53000,0,53000
T0037469,2025-02-27,16,C03,,Takeaway,Kartu Debit,75000,0,75000
T0037470,2025-02-27,15,C03,,Takeaway,Kartu Debit,115000,0,115000
T0037471,2025-02-27,13,C03,,Delivery,QRIS,118000,0,118000
T0037472,2025-02-27,17,C03,,Delivery,Tunai,98000,0,98000
T0037473,2025-02-27,10,C03,,Takeaway,QRIS,112000,0,112000
T0037474,2025-02-27,18,C03,,Dine-in,E-Wallet,18000,0,18000
T0037475,2025-02-27,13,C03,U05003,Dine-in,QRIS,28000,0,28000
T0037476,2025-02-27,17,C03,,Delivery,Kartu Debit,76000,0,76000
T0037477,2025-02-27,15,C03,U02882,Takeaway,QRIS,24000,0,24000
T0037478,2025-02-27,14,C03,,Delivery,QRIS,49000,0,49000
T0037479,2025-02-27,19,C03,,Takeaway,E-Wallet,102000,0,102000
T0037480,2025-02-27,14,C03,,Delivery,Tunai,25000,0,25000
T0037481,2025-02-27,12,C03,,Takeaway,Kartu Debit,18000,0,18000
T0037482,2025-02-27,17,C03,U01593,Dine-in,Tunai,64000,0,64000
T0037483,2025-02-27,17,C03,,Dine-in,Kartu Debit,62000,0,62000
T0037484,2025-02-27,13,C03,,Dine-in,Tunai,43000,0,43000
T0037485,2025-02-27,10,C03,,Delivery,QRIS,68000,0,68000
T0037486,2025-02-27,16,C03,U04336,Takeaway,QRIS,25000,0,25000
T0037487,2025-02-27,13,C03,U01071,Dine-in,E-Wallet,66000,0,66000
T0037488,2025-02-27,14,C03,,Takeaway,Kartu Debit,40000,0,40000
T0037489,2025-02-27,13,C03,,Delivery,Kartu Debit,43000,0,43000
T0037490,2025-02-27,17,C03,,Delivery,QRIS,100000,5000,95000
T0037491,2025-02-27,14,C03,U00193,Dine-in,Kartu Debit,45000,0,45000
T0037492,2025-02-27,11,C03,,Takeaway,QRIS,70000,0,70000
T0037493,2025-02-27,12,C03,,Delivery,Kartu Debit,99000,0,99000
T0037494,2025-02-27,14,C03,U01071,Takeaway,QRIS,85000,0,85000
T0037495,2025-02-27,10,C03,,Delivery,QRIS,43000,0,43000
T0037496,2025-02-27,12,C03,U04783,Dine-in,QRIS,73000,0,73000
T0037497,2025-02-27,9,C03,U01593,Takeaway,E-Wallet,56000,5600,50400
T0037498,2025-02-27,14,C03,,Takeaway,QRIS,58000,0,58000
T0037499,2025-02-27,15,C03,,Takeaway,Tunai,28000,0,28000
T0037500,2025-02-27,10,C04,U04654,Delivery,QRIS,75000,0,75000
T0037501,2025-02-27,13,C04,,Takeaway,Tunai,61000,0,61000
T0037502,2025-02-27,13,C04,U04871,Delivery,QRIS,22000,0,22000
T0037503,2025-02-27,8,C04,U05056,Dine-in,QRIS,36000,0,36000
T0037504,2025-02-27,14,C04,U02733,Takeaway,Tunai,18000,0,18000
T0037505,2025-02-27,13,C04,,Dine-in,Tunai,18000,0,18000
T0037506,2025-02-27,14,C04,,Dine-in,QRIS,29000,0,29000
T0037507,2025-02-27,11,C04,,Takeaway,QRIS,28000,0,28000
T0037508,2025-02-27,21,C04,,Takeaway,E-Wallet,25000,0,25000
T0037509,2025-02-27,7,C04,U03065,Dine-in,Kartu Debit,46000,0,46000
T0037510,2025-02-27,18,C04,U04471,Takeaway,QRIS,55000,0,55000
T0037511,2025-02-27,17,C04,,Dine-in,QRIS,18000,0,18000
T0037512,2025-02-27,21,C04,U01473,Dine-in,Tunai,52000,0,52000
T0037513,2025-02-27,19,C04,U02726,Dine-in,QRIS,36000,1800,34200
T0037514,2025-02-27,8,C04,U04524,Takeaway,QRIS,48000,0,48000
T0037515,2025-02-27,16,C04,,Dine-in,QRIS,79000,0,79000
T0037516,2025-02-27,8,C04,U05182,Dine-in,E-Wallet,18000,0,18000
T0037517,2025-02-27,11,C04,,Takeaway,E-Wallet,28000,0,28000
T0037518,2025-02-27,16,C04,U01488,Delivery,QRIS,40000,0,40000
T0037519,2025-02-27,10,C04,U00904,Takeaway,Kartu Debit,50000,0,50000
T0037520,2025-02-27,12,C04,,Takeaway,QRIS,36000,0,36000
T0037521,2025-02-27,19,C04,,Takeaway,E-Wallet,43000,0,43000
T0037522,2025-02-27,18,C04,,Dine-in,QRIS,83000,0,83000
T0037523,2025-02-27,7,C04,U01088,Takeaway,QRIS,18000,0,18000
T0037524,2025-02-27,13,C04,,Dine-in,Kartu Debit,18000,0,18000
T0037525,2025-02-27,9,C04,U05736,Delivery,QRIS,18000,1800,16200
T0037526,2025-02-27,11,C04,,Takeaway,QRIS,25000,0,25000
T0037527,2025-02-27,19,C04,U04524,Takeaway,Kartu Debit,78000,0,78000
T0037528,2025-02-27,20,C04,U05783,Takeaway,Kartu Debit,42000,0,42000
T0037529,2025-02-28,17,C01,,Dine-in,Kartu Debit,76000,0,76000
T0037530,2025-02-28,12,C01,,Takeaway,Kartu Debit,68000,0,68000
T0037531,2025-02-28,18,C01,U06007,Dine-in,QRIS,89000,0,89000
T0037532,2025-02-28,12,C01,U01267,Dine-in,Tunai,18000,0,18000
T0037533,2025-02-28,14,C01,U05047,Dine-in,QRIS,28000,0,28000
T0037534,2025-02-28,13,C01,,Takeaway,Kartu Debit,28000,0,28000
T0037535,2025-02-28,14,C01,,Dine-in,QRIS,40000,0,40000
T0037536,2025-02-28,10,C01,,Takeaway,QRIS,54000,0,54000
T0037537,2025-02-28,11,C01,U03302,Dine-in,E-Wallet,40000,0,40000
T0037538,2025-02-28,18,C01,U00981,Takeaway,QRIS,44000,0,44000
T0037539,2025-02-28,10,C01,U02156,Delivery,E-Wallet,50000,0,50000
T0037540,2025-02-28,21,C01,U01533,Dine-in,QRIS,28000,0,28000
T0037541,2025-02-28,16,C01,U05516,Dine-in,Tunai,88000,0,88000
T0037542,2025-02-28,13,C01,U01854,Dine-in,E-Wallet,30000,1500,28500
T0037543,2025-02-28,15,C01,U05083,Delivery,QRIS,25000,0,25000
T0037544,2025-02-28,13,C01,U06068,Dine-in,QRIS,18000,0,18000
T0037545,2025-02-28,13,C01,,Takeaway,E-Wallet,22000,0,22000
T0037546,2025-02-28,11,C01,U00043,Dine-in,Tunai,94000,0,94000
T0037547,2025-02-28,13,C01,,Dine-in,E-Wallet,75000,0,75000
T0037548,2025-02-28,10,C01,,Dine-in,Kartu Debit,52000,0,52000
T0037549,2025-02-28,7,C01,,Delivery,QRIS,56000,0,56000
T0037550,2025-02-28,15,C01,U00293,Delivery,QRIS,43000,0,43000
T0037551,2025-02-28,10,C01,U04485,Dine-in,Kartu Debit,81000,0,81000
T0037552,2025-02-28,15,C01,,Delivery,Tunai,43000,0,43000
T0037553,2025-02-28,15,C01,,Dine-in,Kartu Debit,47000,0,47000
T0037554,2025-02-28,11,C01,,Takeaway,Tunai,60000,0,60000
T0037555,2025-02-28,16,C01,,Takeaway,Tunai,68000,0,68000
T0037556,2025-02-28,14,C01,U04638,Delivery,E-Wallet,99000,0,99000
T0037557,2025-02-28,9,C01,,Takeaway,QRIS,40000,0,40000
T0037558,2025-02-28,9,C01,,Dine-in,Tunai,50000,0,50000
T0037559,2025-02-28,18,C01,,Dine-in,Tunai,65000,0,65000
T0037560,2025-02-28,18,C01,,Takeaway,QRIS,70000,0,70000
T0037561,2025-02-28,9,C01,,Takeaway,E-Wallet,122000,0,122000
T0037562,2025-02-28,12,C01,U06162,Takeaway,Tunai,64000,0,64000
T0037563,2025-02-28,14,C01,,Delivery,QRIS,46000,0,46000
