pelanggan_id,bulan_daftar,bulan_ke,transaksi,nilai
U02039,2026-03,0,3,217000
U02039,2026-03,1,3,217650
U02040,2026-05,0,7,514050
U02042,2025-08,0,4,252000
U02042,2025-08,1,9,519800
U02042,2025-08,2,5,416000
U02042,2025-08,3,8,497600
U02042,2025-08,4,4,184000
U02042,2025-08,5,7,462200
U02042,2025-08,6,9,417000
U02044,2026-03,0,8,416300
U02045,2025-03,0,9,505000
U02046,2025-05,0,4,186000
U02046,2025-05,1,3,181600
U02046,2025-05,2,5,406800
U02046,2025-05,3,6,392000
U02047,2025-09,0,8,343800
U02047,2025-09,1,7,578600
U02047,2025-09,2,3,185000
U02047,2025-09,3,6,290800
U02047,2025-09,4,11,528850
U02047,2025-09,5,4,234250
U02048,2025-10,0,5,365800
U02051,2025-05,0,2,91150
U02051,2025-05,1,7,442600
U02053,2025-06,2,2,68000
U02054,2025-12,0,8,525700
U02054,2025-12,1,7,411000
U02057,2025-12,0,4,217000
U02057,2025-12,1,5,319000
U02060,2026-01,0,4,159000
U02060,2026-01,1,4,249500
U02060,2026-01,2,5,286000
U02060,2026-01,3,5,252200
U02060,2026-01,4,8,640800
U02060,2026-01,5,7,272000
U02061,2025-08,0,4,186000
U02061,2025-08,1,3,63000
U02061,2025-08,2,11,437000
U02061,2025-08,3,7,459000
U02061,2025-08,4,4,280400
U02061,2025-08,5,5,197050
U02061,2025-08,6,4,245700
U02061,2025-08,7,5,319950
U02061,2025-08,8,9,468200
U02061,2025-08,9,5,244600
U02061,2025-08,10,4,406000
U02062,2025-05,0,6,287800
U02062,2025-05,1,3,238000
U02062,2025-05,2,5,389500
U02063,2025-12,0,3,192000
U02063,2025-12,1,8,287100
U02063,2025-12,2,8,317300
U02063,2025-12,3,5,285000
U02064,2025-11,0,7,464800
U02064,2025-11,1,3,246400
U02064,2025-11,2,5,394000
U02065,2026-02,0,5,329750
U02065,2026-02,1,7,404000
U02066,2025-01,0,9,537800
U02066,2025-01,1,11,588150
U02066,2025-01,2,10,678000
U02068,2025-12,0,7,507400
U02068,2025-12,1,4,192000
U02070,2026-04,0,6,242200
U02070,2026-04,1,6,241500
U02070,2026-04,2,4,506000
U02071,2026-02,0,10,691000
U02071,2026-02,1,9,587200
U02071,2026-02,2,7,551000
U02073,2026-05,0,6,205000
U02074,2025-03,0,9,461250
U02075,2026-02,0,3,345000
U02076,2025-03,0,8,324000
U02076,2025-03,1,10,538000
U02076,2025-03,2,6,388000
U02077,2025-08,0,8,251000
U02077,2025-08,1,4,390700
U02077,2025-08,2,7,636700
U02077,2025-08,3,5,215000
U02077,2025-08,4,4,144000
U02077,2025-08,5,6,289000
U02077,2025-08,6,10,489350
U02077,2025-08,7,5,312000
U02077,2025-08,8,2,96000
U02077,2025-08,9,8,766800
U02077,2025-08,10,5,202600
U02078,2025-12,0,8,404500
U02079,2025-07,0,2,267750
U02080,2025-06,0,7,382400
U02080,2025-06,1,3,499000
U02080,2025-06,2,3,178000
U02080,2025-06,3,9,509200
U02080,2025-06,4,8,623650
U02080,2025-06,5,4,96000
U02080,2025-06,6,4,163000
U02080,2025-06,7,8,548450
U02080,2025-06,8,2,168350
U02082,2026-05,0,7,474300
U02083,2025-01,0,14,634950
U02083,2025-01,1,9,484600
U02084,2025-11,0,11,769450
U02085,2025-03,1,6,347000
U02085,2025-03,2,7,288000
U02085,2025-03,3,7,663000
U02085,2025-03,4,3,188100
U02087,2026-02,0,7,656000
U02088,2026-02,0,3,287150
U02089,2025-04,0,7,349000
U02089,2025-04,1,2,130250
U02089,2025-04,2,9,679850
U02090,2026-04,0,3,237000
U02090,2026-04,1,5,206000
U02090,2026-04,2,3,118000
U02093,2026-05,0,9,460950
U02094,2025-10,0,9,542300
U02094,2025-10,1,2,78000
U02094,2025-10,2,6,222000
U02095,2026-04,0,4,374800
U02096,2025-02,0,5,252400
U02096,2025-02,1,7,440000
U02097,2026-04,0,2,155500
U02097,2026-04,1,7,240000
U02097,2026-04,2,3,141000
U02098,2026-05,0,10,443750
U02099,2025-03,0,6,170750
U02099,2025-03,1,7,211150
U02099,2025-03,2,7,228000
U02099,2025-03,3,6,332000
U02100,2026-04,0,4,155100
U02100,2026-04,1,5,133700
U02100,2026-04,2,3,62000
U02101,2025-10,0,7,326300
U02101,2025-10,1,2,108000
U02101,2025-10,2,4,191000
U02101,2025-10,3,1,65000
U02102,2025-01,0,14,488000
U02102,2025-01,1,8,319200
U02102,2025-01,2,7,331300
U02102,2025-01,3,11,467300
U02102,2025-01,4,5,409800
U02103,2026-01,0,8,437600
U02103,2026-01,1,8,522000
U02103,2026-01,2,9,546850
U02103,2026-01,3,7,345000
U02103,2026-01,4,7,314750
U02103,2026-01,5,6,268200
U02104,2025-07,0,6,261400
U02104,2025-07,1,6,431400
U02106,2026-04,0,5,251150
U02106,2026-04,1,6,173200
U02106,2026-04,2,4,346000
U02109,2025-06,0,7,388600
U02109,2025-06,1,7,400500
U02109,2025-06,2,3,196000
U02109,2025-06,3,6,378600
U02109,2025-06,4,3,374000
U02109,2025-06,5,8,489250
U02109,2025-06,6,3,182800
U02109,2025-06,7,4,343000
U02109,2025-06,8,3,94200
U02109,2025-06,9,4,266000
U02109,2025-06,10,3,139000
U02109,2025-06,11,5,285600
U02109,2025-06,12,2,71700
U02112,2025-07,0,7,349800
U02112,2025-07,1,4,256400
U02112,2025-07,2,5,355500
U02112,2025-07,3,5,239400
U02112,2025-07,4,4,100000
U02112,2025-07,5,1,18000
U02112,2025-07,6,3,219000
U02112,2025-07,7,5,335000
U02112,2025-07,8,8,452900
U02112,2025-07,9,1,20000
U02112,2025-07,10,4,303950
U02112,2025-07,11,2,64100
U02113,2025-10,0,6,525500
U02113,2025-10,1,2,151950
U02115,2025-10,0,7,331000
U02116,2026-01,0,3,350500
U02116,2026-01,1,4,104000
U02117,2026-03,0,4,178000
U02118,2025-03,0,8,433400
U02120,2025-08,0,1,53000
U02121,2026-01,0,3,132000
U02121,2026-01,1,2,104000
U02121,2026-01,2,4,191750
U02124,2026-03,0,2,33000
U02124,2026-03,1,9,607750
U02126,2026-01,0,5,384800
U02126,2026-01,1,8,555000
U02126,2026-01,2,1,31500
U02126,2026-01,3,4,484900
U02126,2026-01,4,5,246600
U02126,2026-01,5,4,234250
U02127,2026-01,0,6,425200
U02128,2026-03,0,10,600400
U02128,2026-03,1,4,72000
U02128,2026-03,2,12,661500
U02128,2026-03,3,4,81100
U02132,2026-03,0,6,291800
U02132,2026-03,1,5,292000
U02132,2026-03,2,7,812000
U02132,2026-03,3,2,221000
U02135,2025-11,0,6,315850
U02135,2025-11,1,4,194050
U02136,2025-02,0,10,465550
U02136,2025-02,1,7,379200
U02136,2025-02,2,7,169300
U02136,2025-02,3,7,245000
U02136,2025-02,4,2,139000
U02136,2025-02,5,5,352600
U02136,2025-02,6,2,46000
U02136,2025-02,8,4,225200
U02136,2025-02,9,6,232100
U02136,2025-02,10,4,213500
U02136,2025-02,11,7,362850
U02137,2025-02,0,9,314500
U02137,2025-02,1,5,296100
U02137,2025-02,2,5,235200
U02138,2025-02,0,9,579700
U02139,2025-12,0,4,201150
U02140,2025-11,0,7,464500
U02141,2026-05,0,3,281350
U02141,2026-05,1,4,307150
U02143,2026-03,0,7,281000
U02143,2026-03,1,4,185900
U02144,2026-03,0,6,369000
U02144,2026-03,1,6,561400
U02144,2026-03,2,3,107350
U02145,2025-03,0,5,219700
U02145,2025-03,1,5,207000
U02147,2026-03,0,8,314000
U02147,2026-03,1,4,138000
U02148,2026-03,0,2,159000
U02150,2025-07,1,10,523000
U02150,2025-07,2,8,392000
U02150,2025-07,3,8,286950
U02150,2025-07,4,9,640000
U02150,2025-07,5,1,36000
U02150,2025-07,6,7,238250
U02153,2026-06,0,5,342050
U02154,2025-07,0,4,196000
U02155,2025-04,0,8,428150
U02155,2025-04,1,6,427000
U02156,2025-01,0,6,252000
U02156,2025-01,1,9,403100
U02156,2025-01,2,3,68000
U02158,2025-04,0,3,107000
U02158,2025-04,1,10,550300
U02158,2025-04,2,1,50000
U02158,2025-04,3,5,251600
U02158,2025-04,4,7,306550
U02159,2025-01,1,5,116000
U02159,2025-01,2,5,171500
U02159,2025-01,3,7,313400
U02159,2025-01,4,6,359400
U02159,2025-01,5,2,98000
U02159,2025-01,6,6,383950
U02159,2025-01,7,8,400100
U02160,2025-03,0,5,249700
U02161,2025-08,0,4,163400
U02161,2025-08,1,5,322000
U02162,2026-06,0,1,37000
U02163,2025-11,0,5,261000
U02163,2025-11,1,2,239000
U02163,2025-11,2,4,110000
U02163,2025-11,3,3,106850
U02163,2025-11,4,7,211000
U02164,2025-08,0,5,229000
U02164,2025-08,1,3,93000
U02164,2025-08,2,4,226000
U02166,2025-10,0,5,192000
U02169,2025-03,5,5,422900
U02169,2025-03,6,3,98050
U02169,2025-03,7,14,674400
U02169,2025-03,8,6,512700
U02169,2025-03,9,4,189000
U02169,2025-03,10,4,152500
U02169,2025-03,11,8,273600
U02169,2025-03,12,4,146000
U02169,2025-03,13,5,274400
U02169,2025-03,14,5,298400
U02169,2025-03,15,7,390050
U02172,2025-11,2,3,176800
U02173,2026-02,0,5,293200
U02175,2025-10,0,5,265200
U02175,2025-10,1,6,256000
U02175,2025-10,2,9,496750
U02175,2025-10,3,7,614150
U02175,2025-10,4,8,407100
U02176,2025-06,0,5,728000
U02176,2025-06,1,7,431000
U02177,2025-12,0,7,514700
U02178,2025-03,0,5,244400
U02180,2026-02,0,4,307050
U02181,2025-04,4,6,382000
U02181,2025-04,5,8,529250
U02182,2026-05,0,2,202000
U02182,2026-05,1,4,200400
U02183,2025-06,2,11,783100
U02183,2025-06,3,6,243700
U02183,2025-06,4,8,512400
U02183,2025-06,5,7,401100
U02184,2025-07,0,2,129000
U02185,2026-02,0,3,158000
U02186,2025-07,0,2,39000
U02187,2025-04,0,6,225950
U02188,2025-06,0,6,341950
U02189,2026-02,0,2,126000
U02189,2026-02,1,4,215500
U02190,2025-04,0,4,134750
U02193,2025-08,0,6,189100
U02193,2025-08,1,2,82000
U02195,2025-12,0,7,517000
U02195,2025-12,1,8,457000
U02195,2025-12,2,5,329000
U02195,2025-12,3,5,356000
U02197,2026-01,0,3,119900
U02197,2026-01,1,6,477600
U02198,2026-03,0,2,72200
U02198,2026-03,1,5,255000
U02198,2026-03,2,3,260000
U02198,2026-03,3,2,174500
U02199,2025-12,0,2,179000
U02200,2025-01,0,10,662150
U02200,2025-01,1,6,285200
U02200,2025-01,2,6,138700
U02201,2025-10,0,5,213000
U02203,2025-01,0,4,197300
U02204,2026-02,0,2,122000
U02205,2025-03,0,11,503800
U02205,2025-03,1,5,263000
U02205,2025-03,2,7,372000
U02205,2025-03,3,5,286600
U02205,2025-03,4,9,542000
U02205,2025-03,5,4,428600
U02205,2025-03,6,4,473700
U02205,2025-03,7,9,445250
U02205,2025-03,8,6,307000
U02205,2025-03,9,10,655300
U02205,2025-03,10,4,214000
U02205,2025-03,11,8,477000
U02205,2025-03,12,4,122000
U02205,2025-03,13,5,240000
U02205,2025-03,14,1,37000
U02205,2025-03,15,10,459000
U02209,2026-05,0,4,299500
U02210,2026-02,0,8,457000
U02211,2025-07,0,3,94400
U02211,2025-07,1,2,55200
U02211,2025-07,2,7,343000
U02211,2025-07,3,1,49000
U02211,2025-07,4,3,299300
U02211,2025-07,5,6,404900
U02211,2025-07,6,7,478250
U02211,2025-07,7,1,83000
U02211,2025-07,8,7,566000
U02211,2025-07,9,2,82000
U02211,2025-07,10,7,375500
U02211,2025-07,11,7,325000
U02212,2025-12,0,4,396000
U02212,2025-12,1,4,179000
U02212,2025-12,2,5,163000
U02212,2025-12,3,5,316200
U02213,2025-12,0,6,517000
U02213,2025-12,1,7,483000
U02213,2025-12,2,4,217100
U02213,2025-12,3,9,678350
U02213,2025-12,4,6,330500
U02213,2025-12,5,12,833400
U02214,2025-07,0,6,414000
U02214,2025-07,1,6,544800
U02216,2025-03,0,8,334100
U02217,2025-09,0,6,344000
U02217,2025-09,1,4,286000
U02217,2025-09,2,5,348500
U02217,2025-09,3,5,268350
U02218,2025-11,0,6,456000
U02218,2025-11,1,6,448000
U02219,2026-01,0,5,190050
U02221,2025-12,0,4,176350
U02221,2025-12,1,3,245000
U02221,2025-12,2,2,96000
U02221,2025-12,3,5,177200
U02221,2025-12,4,6,374000
U02221,2025-12,5,5,222100
U02221,2025-12,6,7,443350
U02222,2026-04,0,6,335000
U02223,2026-02,0,2,102600
U02223,2026-02,1,6,393800
U02223,2026-02,2,7,425750
U02225,2026-03,0,3,206000
U02225,2026-03,1,6,345100
U02225,2026-03,2,8,642000
U02225,2026-03,3,6,406800
U02226,2025-09,0,6,361000
U02226,2025-09,1,5,208000
U02227,2026-06,0,2,90000
U02228,2026-01,0,6,329000
U02229,2025-09,0,5,419100
U02229,2025-09,1,8,499950
U02229,2025-09,2,4,317000
U02229,2025-09,3,4,448000
U02229,2025-09,4,6,267100
U02229,2025-09,5,4,266000
U02229,2025-09,6,9,557100
U02230,2026-01,0,3,89000
U02230,2026-01,1,1,72000
U02231,2026-05,0,7,488000
U02231,2026-05,1,3,93600
U02232,2025-07,0,5,347000
U02234,2025-03,0,5,253600
U02235,2026-01,0,3,180000
U02235,2026-01,1,3,163500
U02235,2026-01,2,3,114000
U02235,2026-01,3,3,264000
U02235,2026-01,4,5,254250
U02235,2026-01,5,10,796400
U02239,2026-05,0,3,115000
U02239,2026-05,1,3,174300
U02240,2026-01,0,3,181700
U02240,2026-01,1,4,523000
U02240,2026-01,2,2,45900
U02240,2026-01,3,5,525500
U02241,2026-05,0,10,469400
U02241,2026-05,1,6,293000
U02242,2026-01,0,1,106000
U02243,2025-02,0,8,393000
U02244,2025-01,0,8,297000
U02244,2025-01,1,8,303200
U02245,2026-03,0,6,333300
U02245,2026-03,1,3,180000
U02246,2026-05,0,3,83000
U02246,2026-05,1,4,115000
U02247,2025-10,0,7,241500
U02247,2025-10,1,4,193000
U02248,2025-04,0,7,223200
U02249,2026-04,0,3,368750
U02249,2026-04,1,5,370200
U02249,2026-04,2,7,647550
U02251,2026-02,1,4,121800
U02255,2025-11,0,10,529300
U02255,2025-11,1,6,303650
U02255,2025-11,2,5,172900
U02255,2025-11,3,6,369000
U02256,2026-05,0,9,469000
U02256,2026-05,1,7,422700
U02257,2025-12,0,3,149650
U02260,2025-09,0,6,324000
U02260,2025-09,1,5,401900
U02264,2026-05,0,6,300000
U02264,2026-05,1,4,279600
U02265,2026-04,0,7,380000
U02265,2026-04,1,4,219000
U02265,2026-04,2,11,754650
U02266,2025-10,0,2,88000
U02266,2025-10,1,3,352400
U02267,2025-12,0,3,175500
U02267,2025-12,1,2,114000
U02267,2025-12,2,3,236400
U02270,2026-06,0,2,75300
U02271,2025-12,0,4,291200
U02271,2025-12,1,6,422000
U02271,2025-12,2,6,424000
U02271,2025-12,3,5,378600
U02271,2025-12,4,3,171750
U02271,2025-12,5,8,442200
U02271,2025-12,6,8,260000
U02273,2025-06,0,6,349000
U02273,2025-06,1,6,266100
U02274,2025-11,0,8,270000
U02274,2025-11,1,8,302500
U02275,2025-12,0,7,201000
U02276,2026-01,0,5,403300
U02276,2026-01,1,6,366900
U02276,2026-01,2,12,651400
U02276,2026-01,3,4,249000
U02277,2026-02,0,7,370500
U02277,2026-02,1,9,537000
U02277,2026-02,2,2,106800
U02277,2026-02,3,2,189000
U02279,2025-02,0,5,152700
U02279,2025-02,1,8,475000
U02279,2025-02,2,9,299000
U02281,2025-10,0,2,96000
U02281,2025-10,1,7,633500
U02281,2025-10,2,5,300800
U02281,2025-10,3,6,231750
U02281,2025-10,4,2,40000
U02287,2026-06,0,10,664850
U02288,2025-03,0,10,346100
U02289,2026-05,0,5,183000
U02289,2026-05,1,2,166000
U02292,2026-01,0,2,229250
U02292,2026-01,1,3,109000
U02292,2026-01,2,8,488900
U02292,2026-01,3,5,325200
U02292,2026-01,4,9,620400
U02292,2026-01,5,3,144000
U02296,2025-08,0,7,311900
U02296,2025-08,1,4,323000
U02297,2026-03,0,5,139000
U02297,2026-03,1,6,344000
U02298,2025-06,0,8,524600
U02298,2025-06,1,8,471300
U02298,2025-06,2,6,240000
U02298,2025-06,3,6,323000
U02298,2025-06,4,4,224100
U02298,2025-06,5,2,307000
U02298,2025-06,6,3,73000
U02298,2025-06,7,3,279000
U02298,2025-06,8,4,91200
U02298,2025-06,9,5,377900
U02298,2025-06,10,9,439000
U02298,2025-06,11,4,516500
U02298,2025-06,12,6,257850
U02300,2026-01,0,9,422150
U02300,2026-01,1,4,458300
U02300,2026-01,2,7,390000
U02300,2026-01,3,7,553300
U02300,2026-01,4,4,260900
U02300,2026-01,5,8,521100
U02303,2026-02,0,4,497050
U02305,2025-04,0,11,512400
U02305,2025-04,1,4,166000
U02308,2026-06,0,4,190000
U02309,2026-03,0,2,70000
U02309,2026-03,1,6,763000
U02312,2025-02,0,9,334600
U02312,2025-02,1,6,263650
U02313,2026-03,0,7,925300
U02314,2025-04,0,5,232700
U02314,2025-04,1,6,132000
U02314,2025-04,2,3,289000
U02314,2025-04,3,4,308350
U02314,2025-04,4,6,482750
U02314,2025-04,5,5,215000
U02314,2025-04,6,7,465000
U02314,2025-04,7,3,189000
U02314,2025-04,8,4,245850
U02314,2025-04,9,7,405500
U02314,2025-04,10,6,350000
U02314,2025-04,11,4,235000
U02314,2025-04,12,2,103000
U02314,2025-04,13,4,224000
U02314,2025-04,14,4,292800
U02316,2025-11,0,8,498000
U02316,2025-11,1,9,574400
U02316,2025-11,2,5,264000
U02316,2025-11,3,7,224300
U02316,2025-11,4,16,1072000
U02316,2025-11,5,10,425000
U02316,2025-11,6,5,329200
U02316,2025-11,7,10,561000
U02319,2025-12,0,14,669000
U02321,2025-11,0,4,270000
U02322,2025-06,0,4,124000
U02322,2025-06,1,4,144000
U02322,2025-06,2,4,271000
U02322,2025-06,3,10,658650
U02323,2026-01,0,1,26600
U02324,2025-04,0,8,562000
U02324,2025-04,1,7,311500
U02324,2025-04,2,6,261000
U02325,2025-03,0,5,259000
U02326,2025-01,0,11,588750
U02326,2025-01,1,9,431900
U02326,2025-01,2,11,466750
U02326,2025-01,3,2,119450
U02326,2025-01,4,9,590000
U02326,2025-01,5,2,112000
U02326,2025-01,6,2,98000
U02326,2025-01,7,5,248350
U02326,2025-01,8,1,61200
U02327,2025-02,0,7,306300
U02328,2025-01,0,19,862300
U02328,2025-01,1,14,756750
U02328,2025-01,2,9,354700
U02330,2025-04,0,7,220800
U02330,2025-04,1,4,157100
U02330,2025-04,2,4,290700
U02330,2025-04,3,6,263000
U02331,2026-01,0,5,332200
U02331,2026-01,1,10,645000
U02332,2026-05,0,6,259000
U02332,2026-05,1,13,820250
U02334,2025-06,0,5,399000
U02334,2025-06,1,7,503000
U02334,2025-06,2,7,266000
U02334,2025-06,3,1,62000
U02334,2025-06,4,5,368200
U02334,2025-06,5,6,414500
U02334,2025-06,6,1,22000
U02334,2025-06,7,5,246000
U02334,2025-06,8,3,53600
U02334,2025-06,9,4,396950
U02334,2025-06,10,5,197400
U02334,2025-06,11,4,226000
U02334,2025-06,12,7,362000
U02336,2026-05,0,7,363000
U02336,2026-05,1,4,127800
U02337,2025-11,0,13,1073600
U02338,2025-02,0,13,669200
U02338,2025-02,1,6,289000
U02338,2025-02,2,5,320000
U02338,2025-02,3,4,92300
U02340,2025-11,0,9,529900
U02340,2025-11,1,4,393000
U02341,2025-11,0,11,404500
U02341,2025-11,1,4,224000
U02341,2025-11,2,6,267000
U02341,2025-11,3,7,461500
U02341,2025-11,4,3,224000
U02341,2025-11,5,5,266000
U02341,2025-11,6,3,137000
U02341,2025-11,7,8,327750
U02342,2025-10,0,4,275600
U02344,2025-12,0,4,118000
U02344,2025-12,1,5,449100
U02344,2025-12,2,2,122500
U02344,2025-12,3,3,81900
U02344,2025-12,4,4,340000
U02344,2025-12,5,4,319000
U02344,2025-12,6,7,502100
U02345,2025-07,0,7,408000
U02345,2025-07,1,10,705300
U02347,2026-01,0,6,278000
U02348,2025-07,0,5,502250
U02349,2026-01,1,7,393000
U02351,2025-06,0,4,351250
U02352,2025-04,0,4,241700
U02353,2025-06,0,7,541300
U02354,2026-03,0,3,307900
U02355,2025-03,0,4,137800
U02355,2025-03,1,7,510000
U02355,2025-03,2,8,340900
U02355,2025-03,3,3,280000
U02355,2025-03,4,5,165200
U02356,2025-10,0,4,161500
U02356,2025-10,1,4,148500
U02357,2026-06,0,5,287400
U02358,2025-02,0,9,389350
U02359,2025-10,0,5,215800
U02363,2025-11,0,3,90000
U02363,2025-11,1,7,299250
U02363,2025-11,2,4,165000
U02363,2025-11,3,8,355050
U02363,2025-11,4,6,279000
U02363,2025-11,5,7,320000
U02363,2025-11,6,7,578400
U02363,2025-11,7,5,294000
U02364,2026-02,0,3,346500
U02364,2026-02,1,2,42000
U02365,2025-03,0,9,603000
U02365,2025-03,1,7,339800
U02366,2025-08,0,3,134000
U02368,2025-10,0,5,278800
U02368,2025-10,1,7,523000
U02368,2025-10,2,4,146800
U02368,2025-10,3,4,180500
U02368,2025-10,4,2,107000
U02368,2025-10,5,3,78000
U02368,2025-10,6,6,445000
U02368,2025-10,7,4,203000
U02368,2025-10,8,4,323000
U02369,2025-01,0,9,606500
U02370,2025-11,0,3,165000
U02372,2025-07,0,3,176000
U02372,2025-07,1,4,243000
U02372,2025-07,2,8,530400
U02372,2025-07,3,6,378500
U02372,2025-07,4,2,75200
U02373,2026-03,0,7,395100
U02373,2026-03,1,1,97000
U02374,2026-06,0,1,72000
U02377,2025-07,0,4,300200
U02378,2025-12,0,2,45000
U02379,2025-07,0,2,124000
U02380,2025-03,0,3,191000
U02380,2025-03,1,12,668600
U02380,2025-03,2,9,544150
U02380,2025-03,3,7,242400
U02381,2026-04,0,3,155400
U02381,2026-04,1,4,329500
U02382,2025-07,0,9,625350
U02382,2025-07,1,7,303000
U02383,2025-07,0,5,274000
U02383,2025-07,1,5,479000
U02383,2025-07,2,5,449400
U02384,2025-07,1,7,499600
U02384,2025-07,2,8,550500
U02385,2026-03,0,7,292000
U02385,2026-03,1,7,398700
U02385,2026-03,2,7,230000
U02387,2025-04,0,6,245500
U02388,2025-02,0,1,36000
U02388,2025-02,1,5,142200
U02388,2025-02,2,9,394200
U02389,2025-12,0,9,584000
U02389,2025-12,1,6,412500
U02389,2025-12,2,5,180000
U02389,2025-12,3,2,80300
U02389,2025-12,4,4,269000
U02389,2025-12,5,10,582000
U02389,2025-12,6,6,470400
U02390,2025-03,0,6,373400
U02390,2025-03,1,5,306000
U02390,2025-03,2,6,402000
U02390,2025-03,3,4,142000
U02392,2026-03,0,5,375000
U02392,2026-03,1,5,313000
U02396,2025-06,0,2,259000
U02396,2025-06,1,3,289100
U02396,2025-06,2,7,372400
U02397,2025-09,0,6,402100
U02397,2025-09,1,4,222600
U02397,2025-09,2,8,330850
U02398,2025-02,0,3,185500
U02398,2025-02,1,15,674450
U02398,2025-02,2,3,199000
U02398,2025-02,3,10,602450
U02398,2025-02,4,9,847800
U02398,2025-02,5,7,488100
U02398,2025-02,6,1,18000
U02401,2026-05,0,3,142000
U02401,2026-05,1,5,135800
U02402,2025-08,0,4,276600
U02403,2025-06,0,2,72000
U02406,2026-06,0,3,219000
U02408,2025-12,0,3,258700
U02410,2025-04,0,5,166000
U02413,2026-05,0,8,315300
U02415,2026-04,0,5,399100
U02417,2026-02,0,3,156000
U02418,2025-06,0,4,211300
U02419,2026-03,0,6,355000
U02421,2026-03,0,6,290000
U02422,2026-05,0,7,483200
U02423,2025-10,0,6,601000
U02423,2025-10,1,7,419100
U02423,2025-10,2,9,608900
U02424,2026-06,0,10,818600
U02426,2025-10,0,12,949700
U02427,2026-05,0,6,347000
U02428,2025-02,0,8,508400
U02428,2025-02,1,3,157000
U02428,2025-02,2,5,179000
U02430,2025-02,0,2,86700
U02432,2025-05,0,5,262000
U02432,2025-05,1,1,47500
U02432,2025-05,2,7,436000
U02432,2025-05,3,3,180000
U02432,2025-05,4,5,330000
U02432,2025-05,5,7,497000
U02432,2025-05,6,5,208500
U02432,2025-05,7,9,504500
U02432,2025-05,8,5,228000
U02434,2025-02,0,12,587150
U02434,2025-02,1,9,592600
U02434,2025-02,2,10,671200
U02435,2026-02,0,6,472150
U02435,2026-02,1,4,297000
U02435,2026-02,2,6,329850
U02436,2025-06,0,8,469350
U02436,2025-06,1,2,99000
U02436,2025-06,2,10,515750
U02437,2026-05,0,4,186700
U02439,2025-07,0,3,165300
U02440,2025-06,2,8,295150
U02440,2025-06,3,5,320750
U02442,2025-06,0,3,226600
U02442,2025-06,1,5,413250
U02444,2026-03,0,3,385000
U02447,2025-11,0,4,331000
U02447,2025-11,1,3,168400
U02447,2025-11,2,10,401600
U02450,2025-09,0,1,95000
U02451,2026-06,0,6,467250
U02452,2025-10,0,4,363500
U02452,2025-10,1,4,320100
U02454,2026-01,0,4,224000
U02455,2025-03,0,7,331900
U02456,2025-03,0,4,221600
U02456,2025-03,1,7,321700
U02456,2025-03,2,10,522750
U02458,2026-02,0,2,55800
U02459,2026-04,0,4,344000
U02459,2026-04,1,7,306000
U02459,2026-04,2,8,796250
U02462,2025-11,0,5,274000
U02462,2025-11,1,5,210500
U02462,2025-11,2,3,166000
U02462,2025-11,3,7,650600
U02462,2025-11,4,5,195000
U02463,2026-02,0,1,41400
U02465,2025-08,0,6,257900
U02465,2025-08,1,5,250100
U02465,2025-08,2,6,431000
U02465,2025-08,3,5,172000
U02466,2025-04,0,6,372350
U02467,2025-05,0,1,123000
U02468,2026-02,0,4,126100
U02468,2026-02,1,4,296000
U02468,2026-02,2,2,156000
U02468,2026-02,3,13,1043050
U02468,2026-02,4,4,250000
U02471,2025-10,0,1,15000
U02471,2025-10,1,1,68400
U02471,2025-10,2,3,265000
U02472,2025-05,0,10,537900
U02473,2025-11,0,4,115000
U02473,2025-11,1,7,637350
U02474,2025-10,0,9,878000
U02474,2025-10,1,8,413450
U02474,2025-10,2,8,380350
U02474,2025-10,3,6,437000
U02474,2025-10,4,7,450000
U02474,2025-10,5,7,386400
U02474,2025-10,6,4,365400
U02475,2025-03,0,6,304900
U02475,2025-03,1,5,121600
U02475,2025-03,2,5,276000
U02475,2025-03,3,4,366550
U02475,2025-03,4,7,284000
U02475,2025-03,5,6,284750
U02475,2025-03,6,7,311750
U02475,2025-03,7,5,232250
U02475,2025-03,8,4,117000
U02476,2025-04,0,6,405200
U02476,2025-04,1,8,514800
U02476,2025-04,2,9,347550
U02476,2025-04,3,7,315300
U02476,2025-04,4,5,361800
U02476,2025-04,5,6,368000
U02476,2025-04,6,6,424000
U02476,2025-04,7,6,507000
U02476,2025-04,8,3,164000
U02477,2026-03,0,7,441100
U02479,2025-03,5,8,636300
U02479,2025-03,6,4,209800
U02479,2025-03,7,5,190700
U02479,2025-03,8,7,298600
U02479,2025-03,9,6,315550
U02479,2025-03,10,6,287000
U02479,2025-03,11,9,643150
U02480,2025-11,0,6,308850
U02480,2025-11,1,5,314000
U02481,2025-09,0,5,447500
U02481,2025-09,1,10,760400
U02481,2025-09,2,6,471000
U02481,2025-09,3,6,458000
U02483,2025-03,0,7,431000
U02484,2026-03,0,8,453250
U02484,2026-03,1,5,187000
U02484,2026-03,2,4,249550
