pelanggan_id,trx_30d,hari_sejak_transaksi_terakhir,nilai_rata2,pakai_promo,kanal,jumlah_produk_beda,churn
C03106,1,42,111000.0,0,iklan,1,1
C03107,6,27,79400.0,1,iklan,4,0
C03108,6,58,78600.0,1,iklan,5,0
C03109,2,15,129400.0,0,iklan,2,0
C03110,5,37,117700.0,0,organik,3,0
C03111,3,11,115200.0,0,referral,4,0
C03112,4,34,92100.0,1,iklan,2,1
C03113,1,59,82600.0,0,organik,4,1
C03114,4,9,92100.0,0,iklan,1,0
C03115,2,31,86100.0,1,referral,1,1
C03116,2,11,89900.0,0,organik,2,0
C03117,1,6,102200.0,1,iklan,1,0
C03118,3,1,82400.0,0,referral,5,0
C03119,4,21,108400.0,1,iklan,4,1
C03120,5,7,53800.0,0,iklan,4,0
C03121,4,54,70600.0,0,iklan,5,1
C03122,6,26,52000.0,0,organik,4,0
C03123,4,8,54000.0,0,iklan,4,0
C03124,2,53,29500.0,1,organik,4,1
C03125,4,46,70400.0,1,iklan,2,1
C03126,2,4,36300.0,1,organik,2,0
C03127,6,51,60200.0,0,iklan,4,0
C03128,2,56,99900.0,0,organik,3,0
C03129,2,4,63500.0,0,referral,4,0
C03130,4,29,70400.0,0,iklan,5,0
C03131,6,40,56200.0,0,organik,2,0
C03132,4,50,69200.0,1,referral,5,0
C03133,3,23,96200.0,0,iklan,1,0
C03134,4,55,81000.0,0,organik,5,0
C03135,4,20,83200.0,0,organik,1,0
C03136,3,21,125800.0,1,iklan,2,0
C03137,2,22,40800.0,1,iklan,2,1
C03138,3,51,102300.0,0,organik,4,1
C03139,2,47,54500.0,0,iklan,4,1
C03140,1,8,44300.0,0,organik,1,0
C03141,4,29,76200.0,0,iklan,4,0
C03142,2,14,89800.0,0,referral,1,1
C03143,7,58,97200.0,0,iklan,5,0
C03144,3,56,87800.0,1,organik,3,1
C03145,3,32,65800.0,1,iklan,4,0
C03146,3,57,47600.0,1,organik,4,1
C03147,1,34,45600.0,0,iklan,4,1
C03148,4,38,83700.0,1,referral,2,1
C03149,1,34,108500.0,0,organik,1,1
C03150,2,5,92600.0,0,organik,3,0
C03151,5,25,111400.0,1,organik,4,0
C03152,6,3,53200.0,1,organik,1,0
C03153,6,2,68100.0,0,organik,4,0
C03154,4,39,70300.0,0,iklan,1,1
C03155,7,36,64900.0,0,iklan,5,0
C03156,5,23,76800.0,0,iklan,1,0
C03157,1,18,118900.0,0,organik,1,1
C03158,8,13,48400.0,1,iklan,3,0
C03159,5,43,109200.0,0,organik,5,0
C03160,3,8,63200.0,1,organik,1,1
C03161,5,52,60100.0,1,iklan,3,1
C03162,3,24,66000.0,0,iklan,5,0
C03163,8,37,72200.0,1,organik,1,1
C03164,4,45,62500.0,1,organik,2,1
C03165,3,24,73300.0,1,iklan,1,1
C03166,3,55,76700.0,0,iklan,2,1
C03167,1,39,104400.0,1,organik,4,0
C03168,2,34,61500.0,0,iklan,3,1
C03169,4,17,47400.0,0,organik,4,0
C03170,4,20,53700.0,1,organik,5,0
C03171,5,58,57900.0,1,organik,2,1
C03172,5,50,54200.0,1,organik,1,1
C03173,3,17,63600.0,0,iklan,1,0
C03174,1,16,41400.0,0,organik,3,1
C03175,2,54,71000.0,0,referral,2,0
C03176,3,56,114900.0,1,referral,5,1
C03177,5,23,86600.0,1,iklan,4,0
C03178,3,32,41300.0,0,organik,3,0
C03179,1,48,86900.0,1,organik,4,1
C03180,2,29,99800.0,0,organik,3,0
C03181,0,18,88800.0,0,iklan,2,1
C03182,2,17,48200.0,1,iklan,4,0
C03183,4,33,127400.0,0,iklan,4,0
C03184,7,16,77300.0,1,organik,4,0
C03185,4,28,49800.0,1,iklan,5,0
C03186,1,10,89200.0,0,organik,5,0
C03187,1,21,71400.0,0,organik,1,1
C03188,2,49,75700.0,0,organik,4,1
C03189,2,58,105200.0,0,organik,1,1
C03190,6,48,98800.0,0,iklan,3,1
C03191,4,45,117300.0,0,referral,2,0
C03192,3,33,56000.0,0,organik,2,0
C03193,2,57,52400.0,0,iklan,1,1
C03194,3,51,59200.0,1,iklan,4,0
C03195,2,49,104100.0,1,iklan,1,1
C03196,4,16,69200.0,0,organik,3,1
C03197,2,49,64400.0,0,organik,5,0
C03198,3,42,53900.0,0,iklan,2,0
C03199,3,24,107600.0,0,iklan,5,1
C03200,4,11,97400.0,0,referral,2,0
C03201,3,16,117800.0,0,iklan,1,1
C03202,5,57,43200.0,0,organik,5,0
C03203,5,16,61100.0,0,organik,4,0
C03204,6,44,67100.0,1,iklan,1,0
C03205,3,47,83200.0,1,iklan,1,1
C03206,6,55,81800.0,0,iklan,5,0
C03207,3,41,91700.0,0,organik,1,0
C03208,5,2,76400.0,0,organik,1,0
C03209,4,2,90400.0,1,iklan,5,0
C03210,6,12,139800.0,0,referral,5,0
C03211,1,17,112900.0,0,organik,1,0
C03212,5,24,43500.0,0,iklan,1,0
C03213,2,29,55400.0,0,iklan,2,1
C03214,6,29,59900.0,0,referral,1,0
C03215,10,44,34900.0,0,organik,2,0
C03216,5,6,79900.0,1,organik,1,0
C03217,2,5,84900.0,1,organik,3,1
C03218,2,1,43700.0,1,organik,4,0
C03219,1,46,60300.0,0,iklan,5,1
C03220,2,50,77900.0,0,organik,5,0
C03221,4,43,113400.0,1,iklan,3,0
C03222,4,40,47900.0,0,organik,2,1
C03223,3,51,90100.0,0,organik,4,1
C03224,2,1,92600.0,0,organik,3,0
C03225,1,44,34200.0,0,iklan,1,1
C03226,2,41,128000.0,0,organik,3,0
C03227,5,25,65800.0,1,organik,4,0
C03228,1,2,102700.0,0,referral,3,0
C03229,1,4,104500.0,1,organik,1,0
C03230,4,53,106800.0,0,referral,2,1
C03231,1,42,62100.0,1,organik,2,1
C03232,1,22,93200.0,1,iklan,4,0
C03233,3,44,83100.0,0,referral,5,1
C03234,5,27,57400.0,0,organik,4,0
C03235,4,12,82100.0,0,iklan,1,0
C03236,4,58,91800.0,0,organik,4,1
C03237,2,52,72600.0,1,iklan,4,1
C03238,3,10,137700.0,0,organik,1,1
C03239,3,46,78400.0,1,organik,4,1
C03240,5,32,122800.0,1,organik,5,0
C03241,4,3,102100.0,1,referral,1,0
C03242,0,39,65800.0,1,iklan,5,1
C03243,2,48,15000.0,0,iklan,5,1
C03244,2,51,82600.0,0,referral,1,0
C03245,1,10,119200.0,1,organik,1,0
C03246,4,27,78200.0,0,iklan,5,0
C03247,2,29,50100.0,0,organik,2,0
C03248,2,5,70400.0,0,organik,5,0
C03249,5,11,125400.0,0,organik,5,0
C03250,2,17,95000.0,1,organik,4,1
C03251,2,27,70800.0,0,organik,5,0
C03252,4,34,36300.0,1,organik,1,0
C03253,3,54,45700.0,0,referral,1,1
C03254,1,1,108000.0,0,organik,2,0
C03255,4,42,99600.0,0,organik,1,0
C03256,1,22,74400.0,1,iklan,4,0
C03257,3,16,64000.0,0,organik,5,0
C03258,3,41,65200.0,1,organik,4,0
C03259,3,53,46800.0,0,organik,1,0
C03260,4,49,60900.0,0,iklan,1,0
C03261,3,57,30400.0,0,iklan,1,1
C03262,0,10,104100.0,1,referral,2,0
C03263,3,57,30800.0,0,organik,3,0
C03264,2,19,54200.0,0,iklan,5,1
C03265,3,1,61700.0,1,iklan,5,0
C03266,4,11,120100.0,0,referral,5,0
C03267,6,43,96700.0,1,organik,1,0
C03268,1,27,150800.0,1,organik,4,1
C03269,5,43,94500.0,0,iklan,3,1
C03270,0,26,76800.0,0,organik,3,1
C03271,3,5,44700.0,1,organik,1,0
C03272,3,13,119900.0,1,iklan,1,1
C03273,4,38,69500.0,1,organik,4,1
C03274,3,35,100200.0,1,organik,1,1
C03275,4,55,67300.0,0,referral,4,1
C03276,3,39,100900.0,1,organik,4,0
C03277,3,49,46600.0,0,organik,3,1
C03278,2,46,77100.0,1,referral,4,0
C03279,3,55,86900.0,1,organik,3,0
C03280,4,13,70200.0,0,referral,4,0
C03281,4,20,52000.0,0,iklan,4,0
C03282,1,20,78600.0,0,organik,2,1
C03283,2,48,15000.0,1,organik,1,1
C03284,5,43,43200.0,0,iklan,5,0
C03285,4,11,91500.0,0,iklan,2,0
C03286,1,40,77800.0,1,iklan,3,1
C03287,4,9,124000.0,1,organik,3,0
C03288,3,27,85200.0,1,iklan,5,0
C03289,3,23,133200.0,0,iklan,1,0
C03290,1,5,99900.0,1,iklan,3,0
C03291,3,53,40100.0,0,organik,1,1
C03292,9,46,112700.0,1,iklan,2,1
C03293,4,34,105400.0,0,organik,3,0
C03294,8,34,85900.0,0,organik,4,0
C03295,2,30,105100.0,1,iklan,5,0
C03296,4,44,128200.0,0,organik,2,0
C03297,4,38,121500.0,1,organik,4,1
C03298,4,8,56800.0,0,iklan,2,0
C03299,6,31,105700.0,1,organik,1,0
C03300,4,42,44500.0,1,iklan,1,1
C03301,5,49,54800.0,0,iklan,4,0
C03302,8,57,88500.0,1,organik,3,0
C03303,2,23,66600.0,1,iklan,4,1
C03304,2,13,99500.0,0,organik,3,0
C03305,2,31,81400.0,0,organik,1,1
C03306,5,23,102700.0,1,organik,3,0
C03307,2,8,91000.0,1,organik,2,0
C03308,2,5,91500.0,0,organik,5,0
C03309,2,50,55400.0,0,iklan,3,1
C03310,4,16,117400.0,0,organik,3,0
C03311,2,42,95200.0,1,iklan,5,1
C03312,3,4,61200.0,0,organik,2,0
C03313,1,54,69800.0,0,referral,1,1
C03314,4,44,82700.0,1,iklan,4,0
C03315,3,28,121200.0,1,iklan,1,1
C03316,6,46,96300.0,1,organik,5,1
C03317,4,17,91600.0,0,organik,2,0
C03318,1,36,94900.0,0,iklan,2,1
C03319,7,4,130400.0,0,organik,2,0
C03320,6,15,37200.0,0,organik,1,0
C03321,4,23,103000.0,1,iklan,4,1
C03322,2,20,33000.0,1,organik,5,0
C03323,3,9,66600.0,1,iklan,2,1
C03324,3,31,69700.0,0,organik,1,1
C03325,4,21,63900.0,1,iklan,1,0
C03326,3,29,119100.0,0,iklan,4,0
C03327,2,39,48600.0,1,organik,2,0
C03328,3,56,32400.0,0,organik,3,0
C03329,2,35,44300.0,0,organik,2,1
C03330,3,19,71600.0,0,organik,1,1
C03331,5,4,50000.0,1,organik,1,0
C03332,1,5,96200.0,0,iklan,1,0
C03333,5,5,98900.0,1,organik,1,0
C03334,2,12,84500.0,0,iklan,3,1
C03335,1,53,61500.0,0,organik,1,1
C03336,4,26,125400.0,0,iklan,1,1
C03337,2,30,101300.0,0,referral,4,0
C03338,4,3,22300.0,1,organik,3,0
C03339,2,25,94200.0,0,organik,2,0
C03340,3,18,94300.0,0,iklan,3,0
C03341,4,38,88200.0,0,referral,1,0
C03342,1,50,116900.0,1,organik,2,0
C03343,4,17,105900.0,1,iklan,1,0
C03344,4,8,94700.0,1,organik,4,0
C03345,5,6,66400.0,0,iklan,2,0
C03346,4,10,95700.0,0,organik,2,0
C03347,4,36,55600.0,0,iklan,2,0
C03348,3,27,106400.0,0,organik,5,1
C03349,6,13,97300.0,1,organik,1,0
C03350,2,4,42100.0,1,organik,3,0
C03351,6,1,68600.0,0,organik,3,0
C03352,6,35,87600.0,0,organik,2,0
C03353,3,48,102600.0,0,organik,4,1
C03354,2,45,99400.0,1,iklan,2,1
C03355,2,52,112700.0,1,organik,3,0
C03356,5,2,86000.0,0,organik,4,0
C03357,3,44,93000.0,1,iklan,1,1
C03358,4,10,66600.0,0,organik,1,0
C03359,2,39,51200.0,0,iklan,2,1
C03360,3,56,46200.0,1,organik,3,1
C03361,3,43,81400.0,0,organik,5,0
C03362,5,26,122000.0,0,organik,1,1
C03363,3,8,52100.0,1,organik,2,0
C03364,6,1,53000.0,0,organik,4,0
C03365,2,39,96300.0,0,organik,2,1
C03366,4,42,116400.0,0,iklan,2,0
C03367,2,58,61800.0,0,referral,4,0
C03368,2,3,114300.0,0,iklan,4,0
C03369,4,59,54700.0,1,iklan,1,1
C03370,4,31,88200.0,0,organik,3,0
C03371,3,54,76300.0,0,organik,4,1
C03372,3,55,50000.0,1,iklan,2,1
C03373,2,44,107200.0,1,iklan,1,1
C03374,4,20,115200.0,1,iklan,3,0
C03375,2,35,47100.0,1,organik,4,0
C03376,5,25,59100.0,0,iklan,2,1
C03377,4,23,46100.0,0,iklan,5,0
C03378,2,36,92300.0,1,iklan,2,0
C03379,4,56,87100.0,0,organik,4,1
C03380,2,34,92000.0,1,iklan,1,1
C03381,1,57,104600.0,1,organik,4,0
C03382,3,8,97700.0,0,organik,2,0
C03383,1,29,102400.0,1,organik,4,0
C03384,4,48,73200.0,1,organik,4,0
C03385,3,55,121400.0,0,organik,3,1
C03386,2,56,75700.0,0,organik,2,0
C03387,2,35,70200.0,0,iklan,1,1
C03388,2,40,71600.0,0,referral,2,1
C03389,1,26,104700.0,0,iklan,5,0
C03390,4,6,64700.0,0,organik,3,0
C03391,3,7,95000.0,1,referral,4,0
C03392,5,42,82100.0,0,referral,3,0
C03393,6,6,37800.0,1,organik,4,0
C03394,3,14,109900.0,0,organik,4,0
C03395,3,26,75500.0,0,organik,4,0
C03396,4,26,44200.0,0,iklan,2,0
C03397,4,49,72900.0,0,organik,2,0
C03398,6,33,114400.0,0,organik,2,0
C03399,4,25,96300.0,0,referral,4,0
C03400,1,10,73600.0,1,organik,5,0
C03401,1,32,80500.0,1,organik,4,1
C03402,3,50,38800.0,0,iklan,3,1
C03403,2,35,57100.0,0,organik,1,1
C03404,6,19,59400.0,1,iklan,1,1
C03405,4,3,33700.0,1,iklan,4,0
C03406,2,28,82800.0,1,iklan,4,0
C03407,4,43,69200.0,0,referral,4,0
C03408,2,27,82500.0,0,iklan,3,0
C03409,1,34,66000.0,0,organik,3,0
C03410,3,35,109400.0,0,iklan,2,1
C03411,3,28,65500.0,1,iklan,4,0
C03412,5,57,105700.0,1,organik,2,1
C03413,6,44,56600.0,1,iklan,2,1
C03414,1,41,83100.0,0,organik,1,1
C03415,0,58,83200.0,0,iklan,3,1
C03416,6,2,52900.0,0,organik,1,1
C03417,5,45,65900.0,0,iklan,4,0
C03418,6,32,77500.0,1,iklan,3,0
C03419,3,20,92100.0,1,iklan,4,0
C03420,1,28,69300.0,0,organik,3,0
C03421,3,44,87900.0,0,iklan,4,0
C03422,2,16,61000.0,0,organik,2,0
C03423,3,25,87600.0,0,iklan,1,0
C03424,4,8,89400.0,0,referral,5,0
C03425,4,2,74400.0,0,referral,2,0
C03426,3,9,73900.0,1,organik,3,0
C03427,5,42,112300.0,0,organik,1,0
C03428,2,24,79100.0,0,iklan,2,0
C03429,2,9,19800.0,1,iklan,2,0
C03430,6,56,81500.0,0,organik,3,0
C03431,1,36,94600.0,0,organik,1,0
C03432,4,16,82500.0,1,organik,2,0
C03433,1,50,67500.0,1,organik,4,1
C03434,1,18,62900.0,1,organik,2,0
C03435,3,12,106900.0,1,organik,4,1
C03436,0,12,85100.0,0,organik,3,1
C03437,3,18,29800.0,0,iklan,4,0
C03438,0,40,95400.0,0,organik,5,0
C03439,3,54,135900.0,0,referral,1,1
C03440,3,54,97400.0,0,iklan,3,0
C03441,2,5,45200.0,0,iklan,2,0
C03442,2,37,70900.0,0,organik,3,0
C03443,3,45,82900.0,0,organik,4,0
C03444,2,4,49000.0,1,organik,2,0
C03445,3,40,54900.0,0,iklan,3,1
C03446,4,29,70200.0,1,organik,5,0
C03447,1,6,34000.0,0,iklan,4,1
C03448,2,47,82900.0,0,iklan,2,1
C03449,3,21,82800.0,1,iklan,3,0
C03450,6,44,74400.0,1,iklan,3,0
C03451,1,27,95300.0,0,iklan,4,1
C03452,0,25,67600.0,1,iklan,3,0
C03453,5,34,91900.0,1,organik,5,0
C03454,1,31,93800.0,0,organik,4,1
C03455,1,13,84200.0,1,referral,5,0
C03456,2,48,66400.0,1,iklan,3,0
C03457,4,47,110100.0,1,organik,2,1
C03458,3,12,103500.0,0,iklan,4,0
C03459,5,25,57100.0,1,organik,1,0
C03460,2,56,111100.0,1,organik,4,0
C03461,4,57,76600.0,0,organik,3,0
C03462,1,37,124600.0,1,referral,3,0
C03463,6,13,94100.0,1,iklan,4,0
C03464,0,28,48500.0,0,organik,4,1
C03465,2,30,95800.0,0,organik,1,1
C03466,4,45,81400.0,0,organik,3,0
C03467,3,5,63600.0,0,iklan,5,0
C03468,3,39,28000.0,1,iklan,2,1
C03469,2,14,96500.0,1,referral,5,0
C03470,1,54,87900.0,1,organik,1,0
C03471,4,41,85700.0,0,iklan,2,0
C03472,4,7,61000.0,0,organik,4,1
C03473,4,11,100900.0,0,iklan,2,0
C03474,4,26,83400.0,1,organik,3,0
C03475,5,30,99600.0,0,iklan,4,0
C03476,7,45,88700.0,0,iklan,3,0
C03477,4,21,104200.0,1,referral,2,0
C03478,1,27,68400.0,1,organik,5,0
C03479,6,42,93700.0,0,iklan,1,0
C03480,1,42,86800.0,1,organik,5,0
C03481,2,56,63500.0,1,organik,5,1
C03482,2,50,144900.0,0,iklan,3,0
C03483,2,2,64500.0,0,organik,4,0
C03484,2,11,54000.0,1,iklan,5,0
C03485,3,34,68100.0,0,referral,2,0
C03486,3,4,100000.0,1,organik,4,0
C03487,2,20,89800.0,1,referral,5,0
C03488,2,37,66700.0,0,organik,2,0
C03489,1,58,90100.0,1,iklan,5,1
C03490,2,8,104000.0,0,iklan,4,0
C03491,2,17,62400.0,1,iklan,2,0
C03492,5,43,92900.0,0,referral,1,0
C03493,3,1,113700.0,0,organik,5,0
C03494,3,57,122700.0,1,iklan,4,1
C03495,4,27,38400.0,0,iklan,5,1
C03496,5,31,134100.0,0,organik,1,0
C03497,2,50,48500.0,1,iklan,1,1
C03498,4,33,107300.0,0,iklan,5,0
C03499,1,54,50200.0,0,organik,2,1
C03500,10,54,79100.0,0,organik,3,0
C03501,3,55,124200.0,0,organik,5,1
C03502,3,34,67000.0,1,organik,4,1
C03503,4,17,79700.0,0,organik,1,1
C03504,5,28,115200.0,0,iklan,5,0
C03505,3,50,90000.0,0,organik,2,1
C03506,2,2,107100.0,1,iklan,4,0
C03507,1,47,23300.0,1,organik,3,1
C03508,5,28,104300.0,0,referral,3,0
C03509,5,33,98100.0,1,organik,3,0
C03510,3,2,115200.0,0,organik,2,0
C03511,2,44,92600.0,0,iklan,4,0
C03512,4,47,67500.0,1,iklan,3,1
C03513,4,45,82000.0,1,iklan,1,1
C03514,3,55,90100.0,1,iklan,1,1
C03515,6,20,60100.0,0,iklan,3,0
C03516,1,48,85000.0,0,organik,5,1
C03517,1,35,49100.0,1,organik,5,1
C03518,3,41,118000.0,1,iklan,1,0
C03519,1,48,90400.0,1,organik,5,0
C03520,0,29,84800.0,0,iklan,3,0
C03521,4,33,112400.0,0,organik,4,0
C03522,3,58,89600.0,0,iklan,1,1
C03523,4,28,83500.0,1,iklan,3,0
C03524,4,37,111600.0,0,organik,2,0
C03525,5,59,65500.0,0,iklan,3,0
C03526,4,3,76100.0,0,organik,5,0
C03527,3,16,65800.0,0,iklan,3,0
C03528,2,43,77700.0,0,iklan,3,0
C03529,3,58,64600.0,1,iklan,5,0
C03530,1,33,82700.0,0,iklan,2,1
C03531,1,22,100900.0,0,referral,4,1
C03532,2,54,55000.0,1,iklan,2,1
C03533,4,58,100400.0,1,iklan,2,1
C03534,1,22,91200.0,1,iklan,1,1
C03535,4,51,62500.0,1,organik,4,0
C03536,5,48,84300.0,1,organik,2,0
C03537,4,45,97700.0,1,organik,5,1
C03538,5,37,87000.0,1,organik,5,0
C03539,3,47,19200.0,0,organik,2,1
C03540,4,5,80600.0,0,iklan,2,1
C03541,2,14,85100.0,1,iklan,2,0
C03542,5,48,66800.0,0,referral,2,0
C03543,2,50,93900.0,1,iklan,3,1
C03544,4,23,83200.0,1,iklan,1,0
C03545,5,51,74900.0,0,iklan,5,1
C03546,3,55,57600.0,1,organik,5,0
C03547,2,37,92200.0,0,referral,4,0
C03548,5,54,54500.0,0,organik,3,0
C03549,2,47,80500.0,0,organik,1,1
C03550,3,4,51600.0,0,organik,4,0
C03551,3,42,95300.0,0,iklan,3,0
C03552,4,24,71100.0,1,referral,4,0
C03553,3,7,78900.0,0,iklan,2,0
C03554,2,2,95400.0,0,iklan,4,0
C03555,5,38,63600.0,0,referral,1,0
C03556,4,45,128600.0,0,iklan,3,1
C03557,3,50,113400.0,0,iklan,2,1
C03558,4,59,125200.0,0,organik,3,0
C03559,0,44,131700.0,1,referral,4,1
C03560,5,18,76700.0,0,iklan,4,0
C03561,2,36,51600.0,0,iklan,5,0
C03562,5,57,71000.0,1,referral,5,0
C03563,3,43,99400.0,1,organik,4,0
C03564,3,42,118500.0,0,iklan,3,1
C03565,2,4,57000.0,0,organik,1,0
C03566,6,26,77100.0,1,organik,1,0
C03567,3,23,107400.0,1,organik,1,0
C03568,2,52,106400.0,1,iklan,1,1
C03569,3,23,66200.0,0,organik,1,0
C03570,3,12,77400.0,1,organik,1,0
C03571,2,22,65200.0,1,iklan,3,0
C03572,3,27,67500.0,1,iklan,5,1
C03573,1,5,78300.0,1,organik,2,0
C03574,2,2,75400.0,0,organik,5,0
C03575,3,7,64200.0,1,iklan,2,0
C03576,0,27,77600.0,0,iklan,3,1
C03577,2,14,86400.0,0,organik,1,1
C03578,1,46,66000.0,0,iklan,3,1
C03579,2,59,98500.0,0,organik,4,1
C03580,2,11,68500.0,1,iklan,2,1
C03581,3,11,79200.0,0,iklan,3,0
C03582,2,57,88500.0,0,iklan,1,1
C03583,5,1,56900.0,0,referral,3,0
C03584,2,43,67400.0,1,organik,1,1
C03585,3,4,110300.0,1,organik,4,0
C03586,5,20,58700.0,1,iklan,5,0
C03587,6,34,65400.0,0,organik,2,0
C03588,2,41,25100.0,0,organik,4,1
C03589,4,49,75500.0,0,organik,2,1
C03590,1,3,81800.0,0,organik,4,0
C03591,2,23,66300.0,0,iklan,1,1
C03592,3,33,81300.0,1,iklan,1,1
C03593,5,40,35900.0,1,organik,2,1
C03594,3,19,79300.0,0,organik,5,0
C03595,1,41,81900.0,1,organik,4,1
C03596,4,5,68200.0,1,organik,3,1
C03597,6,10,73500.0,0,referral,1,0
C03598,5,58,43200.0,1,organik,4,0
C03599,3,49,62300.0,1,iklan,1,1
C03600,6,8,76500.0,1,organik,4,0
C03601,2,10,43400.0,0,referral,1,0
C03602,1,29,88000.0,0,iklan,3,0
C03603,5,14,47900.0,0,organik,4,0
C03604,2,51,48300.0,0,iklan,4,1
C03605,3,25,109800.0,0,iklan,1,0
C03606,2,40,92200.0,1,organik,5,0
C03607,2,48,36500.0,1,organik,5,1
C03608,2,31,81500.0,0,organik,1,1
C03609,2,59,88200.0,0,iklan,5,0
C03610,3,30,60500.0,0,organik,1,1
C03611,5,4,73500.0,1,organik,1,0
C03612,9,24,82200.0,0,organik,3,0
C03613,9,14,72500.0,0,organik,5,0
C03614,5,44,37200.0,0,iklan,3,0
C03615,5,40,57300.0,0,organik,1,0
C03616,2,28,55000.0,1,iklan,3,1
C03617,0,2,120000.0,1,iklan,1,0
C03618,5,15,69900.0,0,iklan,3,0
C03619,1,33,67100.0,0,organik,5,0
C03620,5,24,86400.0,0,organik,4,0
C03621,2,40,41900.0,1,organik,4,0
C03622,1,13,103500.0,0,iklan,3,0
C03623,4,55,86500.0,1,referral,4,0
C03624,3,38,75300.0,0,organik,3,0
C03625,1,53,63700.0,0,referral,2,0
C03626,2,55,72300.0,1,referral,5,0
C03627,5,58,30300.0,0,organik,5,0
C03628,2,54,68200.0,0,organik,5,0
C03629,2,18,56900.0,1,organik,4,0
C03630,1,30,137000.0,1,organik,3,0
C03631,6,50,81200.0,0,iklan,5,0
C03632,1,19,102600.0,0,organik,4,0
C03633,4,3,58600.0,0,iklan,1,1
C03634,3,6,50000.0,0,organik,2,1
C03635,1,7,95200.0,0,referral,5,0
C03636,4,46,46400.0,0,organik,2,0
C03637,5,24,64500.0,1,referral,3,0
C03638,4,41,53600.0,0,iklan,2,1
C03639,4,42,85700.0,1,iklan,5,0
C03640,5,16,115500.0,1,iklan,3,0
C03641,1,39,110300.0,1,referral,5,1
C03642,2,22,66400.0,0,organik,4,0
C03643,4,41,120700.0,1,iklan,1,0
C03644,0,30,79700.0,0,iklan,3,1
C03645,4,31,76800.0,1,organik,5,0
C03646,0,20,98100.0,0,organik,3,1
C03647,3,43,94600.0,1,iklan,2,1
C03648,4,4,83500.0,0,organik,3,0
C03649,2,21,99000.0,0,organik,4,0
C03650,1,12,59400.0,0,iklan,5,1
C03651,3,44,75200.0,0,organik,1,1
C03652,0,18,109600.0,1,iklan,4,1
C03653,4,41,71800.0,0,organik,1,0
C03654,2,34,65300.0,0,referral,3,0
C03655,2,50,39800.0,0,organik,1,1
C03656,4,45,63600.0,1,iklan,3,1
C03657,2,51,101200.0,0,organik,4,1
C03658,3,32,39000.0,0,organik,5,1
C03659,7,12,116100.0,0,iklan,3,0
C03660,5,2,84300.0,0,referral,1,0
C03661,5,3,103200.0,0,organik,1,0
C03662,4,29,47500.0,0,organik,4,0
C03663,2,31,83800.0,1,organik,5,1
C03664,2,9,118800.0,0,organik,2,0
C03665,3,18,42300.0,0,referral,5,0
C03666,1,28,50500.0,0,organik,4,0
C03667,0,20,85500.0,1,organik,4,0
C03668,1,25,102600.0,0,organik,2,1
C03669,0,41,47700.0,0,organik,2,1
C03670,0,29,80700.0,0,organik,1,0
C03671,6,46,81700.0,0,organik,5,0
C03672,4,55,96500.0,0,iklan,5,0
C03673,2,45,86800.0,0,iklan,1,1
C03674,4,11,60300.0,1,iklan,3,0
C03675,3,51,103000.0,0,iklan,3,1
C03676,2,2,47200.0,0,organik,2,1
C03677,3,49,92500.0,1,organik,1,0
C03678,3,38,59800.0,1,referral,2,0
C03679,3,50,84000.0,0,organik,5,0
C03680,5,19,125100.0,0,organik,2,0
C03681,4,48,59700.0,0,organik,5,0
C03682,6,57,77500.0,0,iklan,1,1
C03683,5,32,72100.0,0,organik,3,0
C03684,2,12,44900.0,0,organik,4,0
C03685,2,1,110400.0,0,iklan,1,0
C03686,2,42,94600.0,0,iklan,3,0
C03687,3,13,68100.0,0,referral,1,0
C03688,3,50,80200.0,1,organik,2,1
C03689,7,14,56500.0,1,referral,3,0
C03690,5,1,67500.0,1,organik,5,0
C03691,0,20,41700.0,0,iklan,1,0
C03692,0,58,89700.0,0,iklan,4,1
C03693,6,15,77900.0,0,organik,2,0
C03694,6,56,53000.0,0,organik,2,1
C03695,4,7,102200.0,0,iklan,2,0
C03696,3,23,15000.0,0,iklan,5,0
C03697,6,22,61800.0,0,iklan,1,0
C03698,1,7,46600.0,0,referral,1,1
C03699,2,33,75700.0,0,referral,3,0
C03700,2,13,54600.0,1,organik,4,0
C03701,2,18,108900.0,0,referral,3,1
C03702,5,20,72100.0,1,iklan,2,1
C03703,4,59,15000.0,1,organik,2,1
C03704,2,47,87900.0,1,iklan,1,1
C03705,6,54,72800.0,0,referral,5,0
C03706,6,46,48200.0,0,organik,3,0
C03707,5,43,94900.0,1,organik,3,0
C03708,3,40,113400.0,1,organik,4,1
C03709,2,18,78900.0,1,iklan,1,1
C03710,2,32,113000.0,0,organik,2,1
C03711,7,32,82200.0,0,organik,5,1
C03712,3,26,80400.0,0,organik,2,1
C03713,4,44,87200.0,1,iklan,5,0
C03714,3,14,70000.0,1,referral,5,0
C03715,3,19,87800.0,1,referral,4,1
C03716,0,33,62000.0,0,referral,5,0
C03717,4,39,66800.0,0,organik,2,0
C03718,3,45,84800.0,1,iklan,5,0
C03719,3,3,75000.0,0,iklan,2,0
C03720,2,6,113300.0,1,iklan,4,0
C03721,2,58,66300.0,0,iklan,2,1
C03722,4,40,77700.0,0,organik,4,0
C03723,2,42,100600.0,1,referral,4,0
C03724,1,38,91000.0,1,organik,2,1
C03725,3,18,54900.0,0,organik,5,0
C03726,3,26,70600.0,0,iklan,5,0
C03727,4,7,29700.0,0,referral,3,0
