pelanggan_id,tanggal_daftar,kota,kanal_akuisisi,tahun_lahir,jenis_kelamin,member_premium,tipe_pelanggan
U01630,2025-01-03,Bandung,iklan_meta,1977,P,True,biasa
U01631,2025-08-02,Bandung,iklan_meta,1991,L,False,biasa
U01632,2025-03-18,Jakarta,organik,1987,P,False,setia
U01633,2026-03-09,Jakarta,iklan_meta,2006,L,True,biasa
U01634,2026-02-24,Bandung,organik,2006,P,False,biasa
U01635,2025-12-08,Surabaya,organik,1990,P,True,biasa
U01636,2026-03-11,Jakarta,iklan_meta,2005,L,False,biasa
U01637,2025-03-31,Jakarta,organik,1976,L,False,biasa
U01638,2025-05-21,Jakarta,iklan_meta,1975,P,False,setia
U01639,2026-04-22,Jakarta,organik,1994,P,False,biasa
U01640,2026-05-23,Jakarta,iklan_google,1977,P,False,biasa
U01641,2025-05-26,Bandung,organik,1994,P,False,setia
U01642,2025-05-08,Yogyakarta,referral,1977,P,False,biasa
U01643,2025-03-04,Denpasar,iklan_meta,1981,P,False,biasa
U01644,2026-01-29,Jakarta,iklan_meta,1982,L,False,setia
U01645,2025-12-23,Bandung,referral,1994,L,False,biasa
U01646,2025-04-10,Jakarta,organik,1989,L,False,biasa
U01647,2025-11-29,Jakarta,iklan_meta,1981,L,True,biasa
U01648,2026-02-13,Denpasar,organik,1982,P,False,biasa
U01649,2025-06-10,Bandung,iklan_meta,1986,P,False,setia
U01650,2025-01-28,Bandung,referral,1986,P,True,biasa
U01651,2025-04-30,Bandung,referral,1983,P,False,biasa
U01652,2025-11-15,Surabaya,organik,1988,L,False,biasa
U01653,2025-10-07,Jakarta,iklan_meta,1979,P,False,biasa
U01654,2025-07-08,Jakarta,referral,1987,L,False,biasa
U01655,2025-10-27,Jakarta,iklan_meta,2006,P,False,biasa
U01656,2025-12-22,Jakarta,referral,1975,L,False,setia
U01657,2026-05-29,Bandung,organik,1978,L,True,biasa
U01658,2026-04-24,Surabaya,iklan_google,1986,P,False,biasa
U01659,2026-01-04,Jakarta,organik,1980,L,False,biasa
U01660,2025-06-23,Bandung,iklan_meta,1981,P,False,biasa
U01661,2025-08-04,Jakarta,organik,1986,L,False,biasa
U01662,2026-05-29,Jakarta,iklan_meta,1982,L,False,biasa
U01663,2025-06-28,Jakarta,iklan_google,1979,P,False,setia
U01664,2025-09-02,Jakarta,gojek_grab,1992,L,False,biasa
U01665,2026-06-19,Bandung,gojek_grab,1980,L,False,biasa
U01666,2025-08-04,Bandung,iklan_meta,1981,P,False,biasa
U01667,2026-03-02,Surabaya,organik,1983,L,True,biasa
U01668,2025-04-21,Jakarta,iklan_google,2005,L,False,biasa
U01669,2025-08-04,Surabaya,referral,1980,P,False,setia
U01670,2025-01-31,Jakarta,iklan_google,1982,L,False,biasa
U01671,2026-04-01,Jakarta,iklan_meta,1996,P,False,biasa
U01672,2025-02-02,Yogyakarta,iklan_google,1996,P,False,biasa
U01673,2026-03-22,Surabaya,gojek_grab,1997,L,False,biasa
U01674,2026-04-05,Yogyakarta,organik,2004,P,False,biasa
U01675,2025-03-29,Jakarta,referral,1982,P,True,biasa
U01676,2025-01-04,Surabaya,organik,2003,P,False,biasa
U01677,2026-06-04,Bandung,iklan_google,1980,P,True,setia
U01678,2025-12-17,Jakarta,gojek_grab,1992,P,False,biasa
U01679,2025-11-11,Yogyakarta,gojek_grab,1991,P,False,setia
U01680,2025-11-26,Surabaya,organik,1999,P,False,biasa
U01681,2026-02-12,Yogyakarta,gojek_grab,1989,L,True,biasa
U01682,2025-11-14,Jakarta,iklan_meta,2004,P,False,biasa
U01683,2026-02-15,Yogyakarta,organik,1980,P,False,biasa
U01684,2025-09-06,Jakarta,organik,1975,P,False,biasa
U01685,2025-01-13,Surabaya,iklan_meta,1997,P,False,biasa
U01686,2025-02-04,Jakarta,organik,1995,P,False,biasa
U01687,2026-02-12,Yogyakarta,organik,1995,P,False,biasa
U01688,2025-04-14,Surabaya,gojek_grab,2006,P,False,setia
U01689,2025-02-24,Jakarta,organik,2006,P,False,setia
U01690,2026-01-11,Yogyakarta,referral,2000,P,False,biasa
U01691,2025-03-28,Surabaya,iklan_meta,1981,P,False,biasa
U01692,2026-04-27,Jakarta,organik,1985,P,False,setia
U01693,2025-06-18,Jakarta,referral,1992,P,False,biasa
U01694,2025-09-18,Jakarta,organik,1990,L,True,biasa
U01695,2025-08-23,Jakarta,organik,1997,L,False,biasa
U01696,2025-07-30,Bandung,gojek_grab,1976,L,True,biasa
U01697,2025-11-29,Jakarta,iklan_meta,1979,P,False,biasa
U01698,2026-03-27,Bandung,referral,2004,P,False,setia
U01699,2025-05-12,Yogyakarta,iklan_google,1977,P,True,biasa
U01700,2025-01-22,Surabaya,referral,1983,L,True,biasa
U01701,2026-01-29,Jakarta,iklan_meta,1982,P,True,biasa
U01702,2025-11-20,Surabaya,organik,1975,L,False,setia
U01703,2025-08-31,Bandung,iklan_meta,1998,L,False,biasa
U01704,2026-06-09,Surabaya,iklan_google,2001,L,False,biasa
U01705,2025-07-01,Jakarta,referral,2005,L,False,biasa
U01706,2025-08-21,Bandung,iklan_google,1990,L,False,biasa
U01707,2026-04-10,Yogyakarta,iklan_meta,1987,P,True,biasa
U01708,2025-06-12,Bandung,gojek_grab,1981,L,False,biasa
U01709,2026-06-20,Bandung,iklan_meta,1985,L,False,biasa
U01710,2025-07-21,Bandung,organik,2000,L,True,setia
U01711,2026-02-01,Jakarta,gojek_grab,2004,L,False,biasa
U01712,2025-11-07,Bandung,iklan_google,1979,L,False,setia
U01713,2026-02-24,Surabaya,iklan_google,1988,P,False,biasa
U01714,2026-04-22,Yogyakarta,organik,1999,P,False,biasa
U01715,2025-03-25,Jakarta,referral,2001,P,True,biasa
U01716,2026-01-29,Jakarta,iklan_google,1976,P,False,biasa
U01717,2025-08-15,Jakarta,iklan_google,1994,L,False,biasa
U01718,2025-07-04,Denpasar,iklan_google,1991,L,False,biasa
U01719,2026-02-18,Jakarta,organik,1992,L,True,biasa
U01720,2025-07-26,Jakarta,iklan_meta,1998,P,False,biasa
U01721,2025-03-31,Jakarta,iklan_google,1984,P,False,setia
U01722,2025-12-09,Yogyakarta,organik,1994,P,True,biasa
U01723,2026-05-27,Yogyakarta,referral,1988,L,False,biasa
U01724,2025-12-06,Bandung,referral,1980,P,False,biasa
U01725,2025-06-20,Jakarta,organik,2001,P,False,biasa
U01726,2025-03-03,Surabaya,organik,2002,P,False,biasa
U01727,2025-05-22,Jakarta,gojek_grab,1989,P,False,setia
U01728,2025-11-08,Surabaya,organik,1990,P,False,biasa
U01729,2025-05-26,Jakarta,referral,1993,P,True,biasa
U01730,2026-02-08,Denpasar,iklan_google,1995,P,False,biasa
U01731,2025-07-21,Jakarta,gojek_grab,2002,L,False,biasa
U01732,2025-03-10,Jakarta,iklan_meta,1990,P,False,biasa
U01733,2025-12-16,Bandung,organik,1985,L,False,biasa
U01734,2026-02-23,Surabaya,iklan_meta,1998,P,False,biasa
U01735,2026-04-26,Jakarta,referral,2004,L,False,setia
U01736,2025-03-22,Denpasar,organik,1978,P,False,biasa
U01737,2026-03-13,Jakarta,organik,2001,P,False,biasa
U01738,2025-02-16,Jakarta,iklan_meta,2000,P,False,biasa
U01739,2026-05-19,Jakarta,gojek_grab,2005,L,False,biasa
U01740,2025-10-28,Bandung,iklan_meta,1994,P,True,setia
U01741,2025-03-29,Jakarta,organik,2000,P,False,setia
U01742,2026-02-26,Jakarta,gojek_grab,1983,L,False,setia
U01743,2026-03-14,Surabaya,gojek_grab,1996,P,False,biasa
U01744,2025-11-29,Bandung,referral,1976,P,False,biasa
U01745,2025-08-31,Jakarta,organik,1979,L,True,setia
U01746,2025-11-24,Bandung,iklan_google,1983,P,False,setia
U01747,2026-02-16,Jakarta,gojek_grab,2006,L,False,biasa
U01748,2025-02-19,Jakarta,referral,1978,L,False,biasa
U01749,2025-01-07,Denpasar,gojek_grab,1993,L,True,biasa
U01750,2025-11-09,Bandung,iklan_meta,1999,P,True,biasa
U01751,2026-03-28,Jakarta,gojek_grab,2001,L,False,biasa
U01752,2025-10-06,Jakarta,organik,1977,L,False,biasa
U01753,2025-01-11,Jakarta,iklan_meta,1975,L,True,biasa
U01754,2025-01-08,Surabaya,gojek_grab,1990,L,True,biasa
U01755,2025-11-24,Bandung,referral,1996,L,False,biasa
U01756,2026-02-18,Surabaya,iklan_meta,1976,L,False,setia
U01757,2025-10-16,Bandung,iklan_meta,1977,L,False,biasa
U01758,2025-04-29,Jakarta,iklan_google,1993,L,False,biasa
U01759,2025-05-22,Yogyakarta,iklan_google,1995,L,False,biasa
U01760,2025-09-08,Bandung,organik,2004,P,True,biasa
U01761,2025-03-16,Jakarta,iklan_google,1999,L,False,biasa
U01762,2025-09-04,Jakarta,iklan_google,1993,P,True,biasa
U01763,2025-03-27,Jakarta,referral,1980,L,False,biasa
U01764,2026-01-03,Bandung,organik,1991,P,False,biasa
U01765,2026-01-30,Bandung,iklan_meta,1997,L,False,biasa
U01766,2026-04-11,Surabaya,iklan_meta,1980,L,False,biasa
U01767,2025-04-20,Denpasar,referral,1986,L,False,biasa
U01768,2026-02-26,Jakarta,iklan_meta,1988,P,False,biasa
U01769,2026-03-21,Yogyakarta,gojek_grab,1977,L,False,biasa
U01770,2025-04-25,Jakarta,iklan_meta,2004,L,False,biasa
U01771,2026-04-25,Surabaya,iklan_meta,1994,P,False,biasa
U01772,2025-05-04,Bandung,organik,1980,L,False,biasa
U01773,2025-06-04,Bandung,referral,1986,L,False,biasa
U01774,2025-08-20,Bandung,iklan_meta,1981,L,False,biasa
U01775,2026-03-17,Jakarta,organik,1975,L,True,biasa
U01776,2025-07-17,Yogyakarta,organik,1978,P,False,biasa
U01777,2026-03-12,Jakarta,referral,1979,P,False,biasa
U01778,2026-01-24,Surabaya,iklan_google,1980,P,False,biasa
U01779,2025-11-11,Surabaya,gojek_grab,2005,L,True,setia
U01780,2025-10-23,Yogyakarta,organik,1981,P,False,biasa
U01781,2025-09-25,Surabaya,gojek_grab,2002,P,False,biasa
U01782,2025-09-01,Surabaya,iklan_meta,1997,L,False,biasa
U01783,2025-06-15,Jakarta,referral,1987,L,False,biasa
U01784,2025-11-23,Jakarta,organik,1996,L,True,biasa
U01785,2025-01-30,Bandung,iklan_google,2004,L,False,setia
U01786,2025-07-25,Jakarta,iklan_meta,1992,P,False,setia
U01787,2025-08-30,Yogyakarta,iklan_meta,1987,L,True,biasa
U01788,2026-04-09,Surabaya,gojek_grab,1996,L,False,biasa
U01789,2026-04-27,Jakarta,iklan_meta,1995,P,False,biasa
U01790,2026-02-08,Jakarta,gojek_grab,1987,P,True,biasa
U01791,2025-04-07,Surabaya,organik,1991,P,False,setia
U01792,2026-03-06,Surabaya,organik,1983,P,True,setia
U01793,2026-03-02,Jakarta,referral,1986,P,False,setia
U01794,2026-06-20,Jakarta,iklan_meta,1982,P,False,biasa
U01795,2025-11-24,Jakarta,iklan_meta,1981,L,False,biasa
U01796,2026-01-07,Bandung,organik,1988,L,False,biasa
U01797,2025-06-20,Denpasar,referral,2004,L,False,setia
U01798,2025-12-19,Yogyakarta,iklan_meta,1978,P,False,biasa
U01799,2025-09-28,Surabaya,iklan_meta,1993,L,False,biasa
U01800,2026-02-18,Bandung,referral,1981,P,False,setia
U01801,2025-02-02,Jakarta,gojek_grab,1996,L,False,setia
U01802,2025-12-08,Jakarta,organik,1983,L,False,biasa
U01803,2025-11-15,Yogyakarta,organik,2000,L,False,biasa
U01804,2026-05-31,Bandung,gojek_grab,1998,L,False,biasa
U01805,2026-06-20,Surabaya,iklan_google,2000,P,True,biasa
U01806,2025-08-08,Surabaya,iklan_google,1976,L,True,setia
U01807,2025-10-11,Jakarta,iklan_google,2005,L,False,biasa
U01808,2025-07-19,Jakarta,iklan_meta,1985,P,False,biasa
U01809,2025-01-27,Surabaya,referral,1977,P,False,biasa
U01810,2025-02-16,Jakarta,iklan_google,1975,P,True,biasa
U01811,2025-02-20,Jakarta,iklan_google,1998,P,False,biasa
U01812,2026-05-25,Jakarta,iklan_meta,1996,L,False,biasa
U01813,2025-08-12,Surabaya,iklan_meta,2003,P,False,biasa
U01814,2025-02-14,Jakarta,iklan_google,2002,P,False,biasa
U01815,2025-05-28,Jakarta,iklan_google,1987,P,False,biasa
U01816,2026-05-07,Surabaya,gojek_grab,1989,P,False,biasa
U01817,2026-02-08,Denpasar,organik,1982,P,False,biasa
U01818,2025-07-11,Jakarta,referral,1993,P,True,biasa
U01819,2025-07-08,Jakarta,organik,1997,P,False,setia
U01820,2026-06-20,Surabaya,iklan_meta,1977,P,False,biasa
U01821,2025-08-14,Jakarta,iklan_meta,2002,L,False,biasa
U01822,2025-03-12,Jakarta,gojek_grab,1992,P,False,biasa
U01823,2025-12-29,Jakarta,iklan_meta,2005,P,False,biasa
U01824,2025-05-11,Bandung,organik,1986,P,False,setia
U01825,2025-12-10,Denpasar,iklan_meta,1975,P,False,biasa
U01826,2026-03-03,Jakarta,organik,1978,P,True,biasa
U01827,2025-11-03,Surabaya,iklan_google,1994,P,False,biasa
U01828,2025-07-30,Jakarta,gojek_grab,1983,L,False,biasa
U01829,2025-11-26,Yogyakarta,referral,1988,P,False,setia
U01830,2025-08-27,Surabaya,gojek_grab,1984,P,True,biasa
U01831,2025-11-23,Jakarta,organik,1977,P,True,biasa
U01832,2025-04-19,Jakarta,iklan_meta,2003,L,False,biasa
U01833,2026-02-15,Bandung,organik,1978,P,True,setia
U01834,2025-03-26,Bandung,referral,1994,L,False,biasa
U01835,2025-06-04,Jakarta,organik,1976,P,False,biasa
U01836,2026-04-09,Jakarta,organik,1995,L,False,setia
U01837,2025-10-14,Surabaya,iklan_meta,1997,P,True,setia
U01838,2025-11-16,Jakarta,referral,1982,L,True,setia
U01839,2026-01-08,Surabaya,organik,2006,L,False,biasa
U01840,2026-03-01,Bandung,iklan_meta,2005,P,False,biasa
U01841,2025-02-13,Yogyakarta,iklan_meta,2005,P,False,biasa
U01842,2025-07-17,Surabaya,organik,1984,P,False,setia
U01843,2026-02-01,Denpasar,organik,1989,L,False,biasa
U01844,2025-09-20,Bandung,iklan_meta,1984,L,False,setia
U01845,2025-09-05,Surabaya,gojek_grab,2004,L,False,biasa
U01846,2026-05-10,Yogyakarta,referral,1997,P,False,setia
U01847,2026-06-06,Bandung,iklan_google,1983,P,True,setia
U01848,2026-05-04,Jakarta,gojek_grab,1976,P,False,biasa
U01849,2025-01-29,Surabaya,iklan_meta,1991,P,False,biasa
U01850,2025-11-18,Yogyakarta,iklan_meta,2005,P,True,biasa
U01851,2025-03-14,Bandung,gojek_grab,2004,P,False,biasa
U01852,2026-01-03,Surabaya,gojek_grab,1983,L,True,biasa
U01853,2025-05-15,Jakarta,iklan_google,1987,P,False,biasa
U01854,2025-02-10,Jakarta,organik,1999,L,False,biasa
U01855,2025-12-18,Denpasar,iklan_google,1998,P,False,setia
U01856,2025-07-05,Bandung,organik,1996,P,True,biasa
U01857,2026-05-17,Jakarta,gojek_grab,1989,P,False,biasa
U01858,2025-11-03,Jakarta,iklan_meta,1997,P,False,setia
U01859,2025-02-24,Jakarta,iklan_google,1998,P,False,setia
U01860,2025-08-27,Surabaya,organik,1995,P,False,biasa
U01861,2026-03-28,Bandung,iklan_meta,1982,L,False,biasa
U01862,2025-06-16,Bandung,gojek_grab,1998,L,False,biasa
U01863,2025-12-28,Yogyakarta,gojek_grab,1993,P,False,biasa
U01864,2026-01-15,Bandung,iklan_google,1986,P,False,biasa
U01865,2025-06-08,Jakarta,gojek_grab,2000,L,False,biasa
U01866,2025-05-08,Jakarta,iklan_meta,1985,P,False,biasa
U01867,2026-02-05,Denpasar,iklan_google,1984,P,False,biasa
U01868,2026-05-07,Jakarta,iklan_google,1985,P,False,biasa
U01869,2025-08-06,Denpasar,iklan_google,2005,P,False,biasa
U01870,2025-04-22,Yogyakarta,organik,1993,P,False,biasa
U01871,2025-10-08,Yogyakarta,organik,1998,P,True,biasa
U01872,2026-01-23,Bandung,organik,1996,P,False,biasa
U01873,2025-11-18,Denpasar,iklan_meta,2005,P,True,biasa
U01874,2025-09-24,Surabaya,organik,2004,P,False,biasa
U01875,2025-04-17,Yogyakarta,referral,1983,P,True,biasa
U01876,2026-01-31,Bandung,gojek_grab,1984,P,False,biasa
U01877,2025-10-31,Surabaya,iklan_meta,2001,L,False,setia
U01878,2025-08-08,Jakarta,referral,1991,P,False,biasa
U01879,2025-12-24,Denpasar,referral,2001,L,False,biasa
U01880,2025-07-11,Jakarta,iklan_google,1985,P,False,biasa
U01881,2025-04-02,Jakarta,gojek_grab,1983,L,True,biasa
U01882,2025-12-14,Jakarta,gojek_grab,1994,L,True,setia
U01883,2025-05-27,Jakarta,organik,2002,P,False,biasa
U01884,2026-06-05,Jakarta,iklan_google,1984,L,False,setia
U01885,2025-06-25,Jakarta,gojek_grab,2006,P,True,biasa
U01886,2026-01-07,Yogyakarta,referral,1989,P,False,biasa
U01887,2025-04-16,Surabaya,organik,2003,L,False,biasa
U01888,2025-01-09,Bandung,iklan_google,1984,L,False,biasa
U01889,2026-06-16,Jakarta,iklan_meta,1985,P,False,biasa
U01890,2025-01-17,Bandung,organik,2006,L,True,biasa
U01891,2025-01-04,Bandung,referral,1986,L,False,setia
U01892,2025-04-26,Jakarta,organik,1976,P,False,biasa
U01893,2025-02-12,Surabaya,referral,1982,P,False,setia
U01894,2025-07-10,Jakarta,iklan_meta,1994,P,False,biasa
U01895,2026-02-14,Jakarta,iklan_meta,1977,P,True,setia
U01896,2025-03-28,Jakarta,organik,1980,P,True,setia
U01897,2026-06-23,Jakarta,iklan_meta,1995,L,False,biasa
U01898,2026-05-30,Jakarta,gojek_grab,2005,L,False,biasa
U01899,2025-08-02,Surabaya,iklan_google,2000,L,True,biasa
U01900,2025-05-24,Jakarta,gojek_grab,2005,P,False,setia
U01901,2025-02-24,Jakarta,gojek_grab,1989,P,False,setia
U01902,2025-09-05,Surabaya,referral,1990,P,False,setia
U01903,2025-10-31,Jakarta,organik,1996,P,False,setia
U01904,2025-03-17,Surabaya,referral,1990,P,False,biasa
U01905,2026-06-07,Surabaya,iklan_meta,2006,L,False,biasa
U01906,2025-06-14,Jakarta,referral,1981,L,False,setia
U01907,2025-11-22,Yogyakarta,iklan_meta,1990,P,False,biasa
U01908,2025-10-22,Denpasar,organik,2005,L,True,setia
U01909,2026-01-08,Jakarta,iklan_meta,1995,L,True,biasa
U01910,2025-08-15,Surabaya,organik,2004,P,False,biasa
U01911,2026-04-09,Jakarta,referral,1995,P,False,biasa
U01912,2025-02-17,Jakarta,iklan_meta,1997,P,True,biasa
U01913,2025-12-16,Surabaya,gojek_grab,2000,P,False,biasa
U01914,2026-02-08,Yogyakarta,organik,1981,L,True,setia
U01915,2026-02-25,Bandung,iklan_meta,1981,P,False,biasa
U01916,2026-06-08,Denpasar,organik,1981,P,False,biasa
U01917,2026-05-11,Surabaya,organik,2000,L,False,biasa
U01918,2025-05-08,Jakarta,organik,1992,P,False,biasa
U01919,2025-07-21,Denpasar,organik,1988,L,False,biasa
U01920,2025-04-30,Yogyakarta,organik,1986,L,False,setia
U01921,2025-02-26,Bandung,iklan_google,1994,P,False,biasa
U01922,2026-02-12,Surabaya,iklan_meta,1980,L,False,biasa
U01923,2026-05-13,Bandung,organik,2001,P,False,setia
U01924,2025-09-03,Jakarta,organik,1993,L,False,biasa
U01925,2026-05-02,Jakarta,organik,2003,P,False,biasa
U01926,2025-01-22,Jakarta,referral,1980,P,False,setia
U01927,2026-02-14,Jakarta,organik,1980,L,False,biasa
U01928,2025-01-26,Jakarta,referral,1999,P,True,setia
U01929,2025-12-10,Jakarta,iklan_meta,1993,P,False,biasa
U01930,2026-06-14,Jakarta,iklan_google,1976,P,False,biasa
U01931,2025-08-01,Jakarta,iklan_google,1986,L,False,biasa
U01932,2026-01-26,Jakarta,referral,1990,L,False,biasa
U01933,2026-02-26,Yogyakarta,iklan_google,2005,P,False,biasa
U01934,2025-10-06,Bandung,iklan_meta,1987,P,False,setia
U01935,2025-08-15,Bandung,organik,1977,P,False,setia
U01936,2025-03-27,Jakarta,organik,2002,P,False,setia
U01937,2026-01-15,Denpasar,iklan_meta,1992,P,False,biasa
U01938,2026-05-07,Yogyakarta,gojek_grab,1994,L,False,biasa
U01939,2025-07-23,Yogyakarta,organik,1978,P,False,biasa
U01940,2025-07-22,Jakarta,gojek_grab,1987,P,False,setia
U01941,2025-04-07,Jakarta,iklan_meta,1988,P,False,biasa
U01942,2025-06-27,Yogyakarta,gojek_grab,1982,L,False,biasa
U01943,2025-12-05,Bandung,gojek_grab,1988,P,False,biasa
U01944,2026-03-03,Denpasar,organik,1992,P,False,biasa
U01945,2026-05-20,Jakarta,iklan_google,1978,P,False,biasa
U01946,2026-03-18,Denpasar,gojek_grab,2000,L,False,biasa
U01947,2025-10-02,Denpasar,iklan_meta,2003,L,False,biasa
U01948,2025-01-11,Jakarta,iklan_meta,1991,P,False,biasa
U01949,2025-04-14,Bandung,referral,1999,L,True,setia
U01950,2025-10-25,Yogyakarta,iklan_google,1987,L,True,biasa
U01951,2025-12-05,Jakarta,referral,1993,P,False,setia
U01952,2025-07-09,Jakarta,organik,1999,L,False,biasa
U01953,2025-11-12,Bandung,gojek_grab,1994,L,True,biasa
U01954,2026-06-08,Jakarta,organik,1980,P,False,biasa
U01955,2026-02-05,Denpasar,iklan_meta,1987,P,False,biasa
U01956,2025-06-19,Bandung,iklan_google,1990,P,True,biasa
U01957,2026-06-15,Jakarta,iklan_meta,1993,P,True,biasa
U01958,2025-06-12,Yogyakarta,gojek_grab,1997,P,True,biasa
U01959,2025-03-18,Denpasar,iklan_meta,1986,L,False,biasa
U01960,2025-12-22,Yogyakarta,organik,2001,L,True,biasa
U01961,2026-01-31,Jakarta,referral,1978,P,False,biasa
U01962,2026-05-04,Surabaya,iklan_google,1996,L,False,setia
U01963,2025-02-18,Jakarta,organik,2002,P,False,biasa
U01964,2025-12-13,Yogyakarta,organik,1982,P,True,biasa
U01965,2026-06-05,Jakarta,iklan_meta,1975,P,True,setia
U01966,2025-10-30,Bandung,iklan_meta,1992,L,False,biasa
U01967,2026-04-12,Jakarta,gojek_grab,1977,P,True,biasa
U01968,2025-03-07,Jakarta,gojek_grab,2002,L,False,biasa
U01969,2025-01-07,Jakarta,iklan_google,1978,P,False,setia
U01970,2025-05-19,Jakarta,gojek_grab,1994,L,False,biasa
U01971,2026-05-08,Denpasar,iklan_meta,1981,P,False,biasa
U01972,2026-03-08,Surabaya,iklan_google,2001,P,False,biasa
U01973,2026-02-01,Jakarta,organik,1978,P,True,biasa
U01974,2025-03-15,Yogyakarta,organik,1991,P,False,biasa
U01975,2026-05-22,Yogyakarta,organik,1981,L,False,setia
U01976,2026-05-23,Jakarta,organik,1975,L,False,biasa
U01977,2025-07-22,Yogyakarta,organik,1981,L,True,biasa
U01978,2026-05-27,Jakarta,gojek_grab,2002,P,False,biasa
U01979,2025-05-15,Surabaya,organik,1983,P,False,biasa
U01980,2025-12-12,Jakarta,gojek_grab,1991,L,False,biasa
U01981,2025-10-02,Jakarta,gojek_grab,1992,L,False,biasa
U01982,2025-06-13,Bandung,iklan_meta,1988,P,True,biasa
U01983,2025-04-20,Surabaya,iklan_meta,1996,L,False,biasa
U01984,2026-05-15,Bandung,iklan_google,1977,P,False,setia
U01985,2026-04-02,Jakarta,organik,1993,P,False,biasa
U01986,2026-03-07,Jakarta,organik,1986,P,False,biasa
U01987,2025-07-10,Denpasar,organik,1979,L,False,biasa
U01988,2026-02-02,Bandung,organik,1978,L,True,biasa
U01989,2026-05-30,Surabaya,iklan_google,1975,P,False,biasa
U01990,2025-03-18,Denpasar,iklan_meta,2001,P,False,biasa
U01991,2026-02-24,Jakarta,referral,1984,L,True,setia
U01992,2025-11-26,Jakarta,referral,1995,L,False,biasa
U01993,2025-09-16,Bandung,iklan_meta,1979,P,True,setia
U01994,2026-03-18,Jakarta,referral,1991,L,False,biasa
U01995,2025-11-21,Surabaya,referral,1998,L,True,biasa
U01996,2025-05-06,Jakarta,referral,1991,L,False,setia
U01997,2026-01-01,Jakarta,gojek_grab,1999,P,False,setia
U01998,2025-05-20,Jakarta,organik,1988,P,False,setia
U01999,2025-07-17,Denpasar,iklan_google,1984,L,True,setia
U02000,2025-08-30,Yogyakarta,iklan_meta,1976,L,False,biasa
U02001,2025-10-01,Jakarta,organik,1986,P,True,biasa
U02002,2026-03-10,Jakarta,referral,2002,P,False,biasa
U02003,2025-05-16,Jakarta,organik,2002,P,False,biasa
U02004,2025-02-22,Jakarta,organik,1995,P,False,biasa
U02005,2026-01-02,Denpasar,referral,1999,P,False,setia
U02006,2026-01-15,Jakarta,gojek_grab,1996,P,False,biasa
U02007,2025-03-17,Jakarta,referral,1992,P,False,biasa
U02008,2025-11-08,Jakarta,gojek_grab,1990,P,True,biasa
U02009,2025-09-19,Yogyakarta,iklan_meta,1993,L,False,setia
U02010,2026-01-19,Bandung,iklan_meta,1977,L,False,biasa
U02011,2025-02-12,Surabaya,organik,1978,P,False,biasa
U02012,2025-03-25,Surabaya,organik,1981,L,False,setia
U02013,2025-02-24,Jakarta,organik,1978,P,True,setia
U02014,2026-06-06,Surabaya,organik,2003,P,False,biasa
U02015,2026-01-05,Jakarta,gojek_grab,1998,P,False,biasa
U02016,2025-03-25,Yogyakarta,organik,1980,L,False,setia
