transaksi_id,tanggal,cabang_id,kota,saluran,metode_bayar,total
T0105518,26/01/2026,C03,BANDUNG,Dine-in,Tunai,69000
T0117493,2026-03-08,C06,Denpasar,Delivery,E-Wallet,
T0119457,2026-03-15,C06,Denpasar,Dine-in,QRIS,24000
T0124103,2026-03-31,C05,Yogyakarta,Dine-in,E-Wallet,65000
T0103660,2026-01-19,C06,Denpasar,Dine-in,QRIS,18000
T0112761,2026-02-21,C01,JAKARTA,Dine-in,Tunai,Rp 28.000
T0107431,2026-02-02,C03,Bandung,Dine-in,Tunai,56000
T0122939,2026-03-27,C05,Yogyakarta,Delivery,Tunai,15000
T0115007,2026-02-28,C03,Bandung,Delivery,E-Wallet,65000
T0108675,2026-02-07,C01,Jakarta,Takeaway,E-Wallet,25000
T0099004,2026-01-01,C04,Surabaya,Takeaway,E-Wallet,72000
T0103021,17-Jan-2026,C04,Surabaya,Takeaway,QRIS,Rp 80.000
T0109413,2026-02-09,C02,Jakarta,Dine-in,Tunai,Rp 169.000
T0107005,2026-01-31,C06,Denpasar,Takeaway,E-Wallet,18000
T0117727,2026-03-09,C06,Denpasar,Takeaway,Tunai,78000
T0103856,2026-01-20,C05,Yogyakarta,Dine-in,Kartu Debit,28000
T0099225,2026-01-02,C03,Bandung,Delivery,E-Wallet,Rp 25.000
T0106648,2026-01-30,C06,Denpasar,Takeaway,QRIS,14000
T0110834,2026-02-14,C03,Bandung,Takeaway,Tunai,30000
T0119705,2026-03-16,C06,Denpasar,Takeaway,Tunai,78000
T0102122,2026-01-14,C03,Bandung,Dine-in,E-Wallet,50000
T0103157,2026-01-18,C01,Jakarta,Takeaway,Tunai,69000
T0114203,26-Feb-2026,C01,Jakarta,Dine-in,QRIS,15000
T0120735,2026-03-20,C04,Surabaya,Takeaway,QRIS,96000
T0121577,2026-03-22,C04,Surabaya,Dine-in,E-Wallet,37000
T0110458,2026-02-13,C02,Jakarta,Dine-in,Tunai,54000
T0110902,2026-02-14,C04,surabaya,Dine-in,QRIS,111000
T0115546,2026-03-02,C02,Jakarta,Delivery,QRIS,Rp 30.000
T0100271,01-Jun-2026,C04,Surabaya,Delivery,Kartu Debit,44000
T0121075,2026-03-21,C03,bandung,Delivery,QRIS,95000
T0122317,2026-03-25,C04,Surabaya,Dine-in,QRIS,18000
T0118236,12-Mar-2026,C01,Jakarta,Dine-in,QRIS,43000
T0120481,2026-03-19,C05, Yogyakarta  ,Delivery,QRIS,
T0113566,2026-02-23,C03,Bandung,Dine-in,QRIS,23750
T0116524,2026-03-06,C02,JAKARTA,Delivery,Tunai,50000
T0115789,2026-03-03,C02, Jakarta  ,Takeaway,Tunai,36000
T0105211,2026-01-25,C03, Bandung  ,Takeaway,Kartu Debit,24000
T0122969,27/03/2026,C06,Denpasar,Dine-in,Kartu Debit,95000
T0120740,2026-03-20,C04,Surabaya,Delivery,Tunai,119000
T0122961,27-Mar-2026,C05,Yogyakarta,Delivery,E-Wallet,110000
T0120352,2026-03-19,C03,Bandung,Takeaway,qris,15000
T0118726,2026-03-13,C05,Yogyakarta,Delivery,Kartu Debit,141000
T0102955,2026-01-17,C03,Bandung,Takeaway,QRIS,43200
T0111600,17/02/2026,C01,Jakarta,Takeaway,QRIS,14250
T0116300,2026-03-05,C02,Jakarta,Takeaway,QRIS,22000
T0116199,2026-03-04,C06,DENPASAR,Delivery,Tunai,92000
T0109215,2026-02-08,C04,Surabaya,Dine-in,Tunai,25000
T0111280,15/02/2026,C05,Yogyakarta,Delivery,Tunai,18000
T0107356,2026-02-02,C02,Jakarta,Takeaway,Kartu Debit,80000
T0109703,2026-02-10,C03,Bandung,Dine-in,E-Wallet,10800
,,,,,,
T0100027,2026-01-05,C03, Bandung  ,Dine-in,QRIS,18000
T0118919,2026-03-14,C02,Jakarta,Dine-in,E-Wallet,12000
T0117162,2026-03-07,C06,Denpasar,Delivery,QRIS,54000
T0115883,2026-03-03,C04,Surabaya,Dine-in,Kartu Debit,106000
T0106212,2026-01-29,C03,Bandung,Takeaway,QRIS,22000
T0109899,2026-02-11,C02, Jakarta  ,Delivery,E-Wallet,28000
T0120516,2026-03-19,C06,Denpasar,Dine-in,Tunai,Rp 40.000
T0099207,2026-01-02,C03,Bandung,dine in,E-Wallet,22000
T0121935,2026-03-24,C01,Jakarta,Takeaway,Kartu Debit,68000
T0112971,2026-02-21,C04,Surabaya,Delivery,-,48000
T0100892,2026-01-09,C02,Jakarta,Dine-in,QRIS,54000
T0121511,22-Mar-2026,C04,Surabaya,Delivery,Tunai,Rp 28.000
T0115022,2026-02-28,C03,Bandung,Takeaway,QRIS,42000
T0105370,2026-01-25,C06,denpasar,Delivery,Kartu Debit,
T0112038,2026-02-18,C04,surabaya,Dine-in,Kartu Debit,25000
T0116827,2026-03-07,C01,Jakarta,Takeaway,qris,28000
T0112030,2026-02-18,C03,Bandung,Takeaway,Kartu Debit,15000
T0115858,2026-03-03,C04,Surabaya,Delivery,E-Wallet,88000
T0108418,2026-02-06,C02,Jakarta,Dine-in,Tunai,47000
T0102620,2026-01-16,C03,Bandung,Takeaway,E-Wallet,36000
T0100388,07/01/2026,C02,Jakarta,Delivery,Tunai,39000
T0100359,2026-01-07,C01,Jakarta,Takeaway,QRIS,
T0103545,2026-01-19,C03,Bandung,Takeaway,QRIS,44000
T0113761,2026-02-24,C02,jakarta,Dine-in,Tunai,25000
T0122975,27-Mar-2026,C06,Denpasar,Takeaway,QRIS,Rp 53.000
T0105193,2026-01-25,C02,JAKARTA,Dine-in,Kartu Debit,Rp 43.000
T0098905,2026-01-01,C03, Bandung  ,Takeaway,QRIS,30000
T0105326,2026-01-25,C05,Yogyakarta,Dine-in,Tunai,0
T0112786,2026-02-21,C01,Jakarta,DINE-IN,QRIS,50000
T0108681,07/02/2026,C01,,Dine-in,Kartu Debit,36000
T0119686,2026-03-16,C06,Denpasar,dine in,E-Wallet,36000
T0113124,2026-02-22,C01,JAKARTA,Takeaway,Kartu Debit,68000
T0121857,23/03/2026,C04,Surabaya,Dine-in,Tunai,254000
T0103009,17/01/2026,C04,Surabaya,Dine-in,E-Wallet,25000
T0113273,2026-02-22,C03,BANDUNG,Delivery,QRIS,91000
T0115370,2026-03-01,C03,Bandung,Takeaway,Kartu Debit,
T0118825,2026-03-14,C01,Jakarta,Takeaway,QRIS,25000
T0123520,2026-03-29,C03,Bandung,Takeaway,QRIS,Rp 25.000
T0098982,01/01/2026,C03,Bandung,Takeaway,QRIS,63000
T0112493,2026-02-20,C02,Jakarta,Delivery,Tunai,36000
T0099320,02-Jan-2026,C05,Yogyakarta,Delivery,Tunai,35100
T0112177,2026-02-19,C01,Jakarta,Dine-in,QRIS,72000
T0100028,2026-01-05,C03,JKT,Dine-in,QRIS,69000
T0107640,03/02/2026,C02,,Dine-in,Tunai,25000
T0101629,2026-01-12,C01,JAKARTA,Takeaway,E-Wallet,50000
T0100811,2026-01-09,C01,Jakarta,Delivery,QRIS,94000
T0108104,05/02/2026,C01,Jakarta,Dine-in,Tunai,67000
T0099071,2026-01-01,C05,Yogyakarta,Delivery,Kartu Debit,73150
T0123141,2026-03-28,C03,Bandung,Delivery,Kartu Debit,22000
T0099920,04-Jan-2026,C05,Yogyakarta,Takeaway,Kartu Debit,
T0120165,2026-03-19,C01,Jakarta,Dine-in,E-Wallet,18000
T0103800,2026-01-20,C03,bandung,Dine-in,QRIS,103000
T0112642,2026-02-20,C04,Surabaya,Takeaway,E-Wallet,160000
T0123977,2026-03-31,C03, Bandung  ,Dine-in,Kartu Debit,65000
T0103967,2026-01-21,C01,Jakarta,Dine-in,Kartu Debit,109250
T0100620,2026-01-08,C02,Jakarta,Delivery,Tunai,190000
T0121850,2026-03-23,C04,surabaya,Takeaway,Tunai,67000
T0123935,2026-03-31,C01,Jakarta,Takeaway,E-Wallet,48000
T0115595,2026-03-02,C03,Bandung,Takeaway,E-Wallet,36000
T0105681,2026-01-27,C01,JAKARTA,dine in,QRIS,25000
T0113362,2026-02-22,C05,Yogyakarta,Delivery,E-Wallet,50000
T0115955,2026-03-04,C01, Jakarta  ,Dine-in,E-Wallet,18000
,,,,,,
T0122292,25-Mar-2026,C03,BANDUNG,Takeaway,QRIS,Rp 82.000
T0105097,2026-01-25,C01,Jakarta,Dine-in,QRIS,142000
T0116380,2026-03-05,C04,Surabaya,Delivery,Kartu Debit,118000
T0109996,2026-02-11,C04,surabaya,Dine-in,QRIS,30000
T0113094,2026-02-21,C06,Denpasar,Takeaway,QRIS,-65000.0
T0111510,2026-02-16,C05,Yogyakarta,Dine-in,QRIS,
T0112256,2026-02-19,C03,Bandung,Delivery,QRIS,18000
T0120073,2026-03-18,C04,SURABAYA,Delivery,QRIS,155000
T0115938,2026-03-03,C06,Denpasar,Dine-in,QRIS,28000
T0122462,2026-03-26,C01,Jakarta,Delivery,QRIS,11400
T0099723,2026-01-04,C01,Jakarta,Takeaway,E-Wallet,98000
T0112023,2026-02-18,C03,bandung,Dine-in,QRIS,78000
T0110351,2026-02-12,C06,Denpasar,DINE-IN,Kartu Debit,20000
T0114475,2026-02-27,C01, Jakarta  ,Takeaway,Tunai,25200
T0099460,03/01/2026,C02,Jakarta,Takeaway,QRIS,95000
T0115508,2026-03-02,C01,Jakarta,Dine-in,E-Wallet,18000
T0108877,2026-02-07,C04,Surabaya,Delivery,QRIS,78000
T0106366,30-Jan-2026,C01,Jakarta,Dine-in,Tunai,Rp 56.000
T0112521,2026-02-20,C02,Jakarta,Dine-in,QRIS,15000
T0105233,2026-01-25,C03,Bandung,Delivery,E-Wallet,35000
T0106832,2026-01-31,C03,Bandung,Takeaway,Kartu Debit,14000
T0114337,2026-02-26,C03,Bandung,Delivery,QRIS,18000
T0101068,01-Oct-2026,C01, Jakarta  ,Takeaway,E-Wallet,43000
T0119575,2026-03-16,C03,BANDUNG,Takeaway,QRIS,70000
T0109656,2026-02-10,C02,Jakarta,Dine-in,QRIS,Rp 25.000
T0123784,30-Mar-2026,C03,Bandung,Takeaway,E-Wallet,
T0111923,2026-02-18,C01,Jakarta,Delivery,QRIS,Rp 22.000
T0123667,2026-03-30,C01,JAKARTA,Takeaway,QRIS,35000
T0107595,2026-02-03,C01,JAKARTA,Takeaway,Kartu Debit,30000
T0116309,2026-03-05,C02,Jakarta,Delivery,qris,
T0109759,10-Feb-2026,C04,SURABAYA,Delivery,Kartu Debit,89000
T0103638,2026-01-19,C06,Denpasar,Dine-in,QRIS,
T0105244,25/01/2026,C03,Bandung,Takeaway,E-Wallet,83000
T0124054,31/03/2026,C04,Surabaya,Dine-in,Tunai,190000
T0116997,2026-03-07,C03,Bandung,Takeaway,QRIS,
T0124092,2026-03-31,C05,Yogyakarta,Dine-in,Tunai,74000
T0120475,2026-03-19,C05,JKT,Dine-in,QRIS,56000
T0099471,2026-01-03,C02,Jakarta,Dine-in,E-Wallet,26600
T0123336,2026-03-28,C06,Denpasar,Delivery,Tunai,15000
T0102702,2026-01-16,C04, Surabaya  ,Dine-in,QRIS,46000
T0120363,19-Mar-2026,C03,Bandung,Takeaway,QRIS,Rp 72.000
T0119748,2026-03-17,C01,JKT,Takeaway,QRIS,23750
T0121043,2026-03-21,C03,Bandung,Dine-in,E-Wallet,18000
T0119754,17/03/2026,C02,JAKARTA,Dine-in,E-Wallet,25200
T0105336,25-Jan-2026,C05,Yogyakarta,Takeaway,QRIS,15000
T0107508,2026-02-02,C05,Yogyakarta,Takeaway,QRIS,75000
T0113059,2026-02-21,C06,Denpasar,Takeaway,Kartu Debit,25000
T0115027,2026-02-28,C04,Surabaya,Delivery,QRIS,53000
T0121756,23-Mar-2026,C02,Jakarta,Dine-in,Tunai,35000
T0116080,04/03/2026,C03,bandung,Takeaway,Kartu Debit,30000
T0116389,2026-03-05,C04,Surabaya,Delivery,E-Wallet,25000
T0102335,2026-01-15,C03,Bandung,Delivery,QRIS,36000
,,,,,,
T0106479,2026-01-30,C03,Bandung,Delivery,E-Wallet,18000
T0123554,2026-03-29,C04,JKT,Delivery,QRIS,28000
T0106123,2026-01-29,C01,Jakarta,Takeaway,Kartu Debit,43000
T0106343,2026-01-30,C01,JAKARTA,Dine-in,QRIS,25000
T0112425,19-Feb-2026,C06,Denpasar,Dine-in,Kartu Debit,33000
T0100422,2026-01-07,C03,JKT,Dine-in,Tunai,25000
T0106528,2026-01-30,C03, Bandung  ,Dine-in,QRIS,0
T0102573,2026-01-16,C02,Jakarta,Takeaway,Tunai,53000
T0117770,2026-03-10,C01,Jakarta,DINE-IN,Kartu Debit,76000
T0107908,04-Feb-2026,C03,Bandung,Takeaway,Kartu Debit,
T0116304,2026-03-05,C02, Jakarta  ,Dine-in,Tunai,0
T0121145,2026-03-21,C04,Surabaya,Dine-in,Tunai,36000
T0109198,2026-02-08,C03,Bandung,Dine-in,E-Wallet,
T0111097,2026-02-15,C02,Jakarta,Dine-in,E-Wallet,81000
T0112141,2026-02-18,C06,Denpasar,Dine-in,Tunai,54000
T0113772,2026-02-24,C02,Jakarta,Dine-in,qris,53000
T0099272,2026-01-02,C04,SURABAYA,Takeaway,QRIS,74100
T0119107,14-Mar-2026,C05,Yogyakarta,Takeaway,E-Wallet,33000
T0105922,2026-01-28,C02,jakarta,Takeaway,Kartu Debit,20000
T0107763,03/02/2026,C05,Yogyakarta,Delivery,QRIS,45000
T0118796,2026-03-13,C06,DENPASAR,Dine-in,E-Wallet,99000
T0106824,2026-01-31,C03,bandung,Dine-in,E-Wallet,68000
T0100287,2026-01-06,C05,YOGYAKARTA,Delivery,QRIS,25000
T0120524,19-Mar-2026,C06,Denpasar,Delivery,E-Wallet,25000
T0105998,2026-01-28,C04,Surabaya,Dine-in,QRIS,Rp 28.000
T0119181,15/03/2026,C01,Jakarta,Takeaway,Tunai,124000
T0108637,06/02/2026,C06,Denpasar,Takeaway,Tunai,50350
T0107935,2026-02-04,C03,Bandung,Delivery,E-Wallet,25000
T0105174,2026-01-25,C02, JAKARTA  ,Takeaway,QRIS,46000
T0103975,21/01/2026,C02, Jakarta  ,Delivery,QRIS,18000
T0121894,2026-03-23,C06,Denpasar,Dine-in,QRIS,22000
T0119488,2026-03-16,C01,Jakarta,Dine-in,QRIS,64000
T0104090,2026-01-21,C04,Surabaya,Dine-in,E-Wallet,-37000.0
T0100149,06/01/2026,C01,Jakarta,Dine-in,Tunai,66500
T0124099,2026-03-31,C05,Yogyakarta,Delivery,Kartu Debit,76000
T0100041,2026-01-05,C03,Bandung,Dine-in,Kartu Debit,25000
T0107011,2026-02-01,C01,Jakarta,Dine-in,Kartu Debit,14250
T0102529,2026-01-16,C01,Jakarta,Dine-in,QRIS,29700
T0111535,16-Feb-2026,C06,Denpasar,Delivery,Tunai,43000
T0101899,13/01/2026,C03,Bandung,Dine-in,QRIS,141000
T0100801,2026-01-09,C01,Jakarta,Delivery,Tunai,57000
T0102979,2026-01-17,C03,Bandung,Delivery,Kartu Debit,14250
T0120769,20/03/2026,C05,Yogyakarta,Dine-in,E-Wallet,150000
T0119607,2026-03-16,C03,Bandung,Dine-in,QRIS,36000
T0102452,2026-01-15,C06,Denpasar,Dine-in,Tunai,101650
T0123990,2026-03-31,C03,Bandung,Takeaway,Tunai,22000
T0107632,2026-02-03,C02,jakarta,Takeaway,Tunai,85000
T0115727,2026-03-03,C01,Jakarta,Takeaway,QRIS,68000
T0106692,2026-01-31,C01,Jakarta,Takeaway,QRIS,12000
T0115030,2026-02-28,C04,Surabaya,Delivery,QRIS,36000
T0119335,2026-03-15,C03,Bandung,Takeaway,Tunai,15000
T0103304,2026-01-18,C04,Surabaya,dine in,Tunai,174000
T0104960,2026-01-24,C04,SURABAYA,Dine-in,E-Wallet,68000
T0117063,07/03/2026,C04,Surabaya,Takeaway,Tunai,128250
T0110379,2026-02-13,C01,JAKARTA,Delivery,QRIS,64800
T0111936,2026-02-18,C01,Jakarta,Takeaway,QRIS,106000
T0121101,21-Mar-2026,C04, Surabaya  ,Takeaway,E-Wallet,20000
T0107189,2026-02-01,C04, Surabaya  ,Delivery,Tunai,95000
T0115795,2026-03-03,C02,Jakarta,Takeaway,Kartu Debit,52000
T0100210,06-Jan-2026,C03,BANDUNG,Dine-in,QRIS,33000
T0119155,2026-03-14,C06,Denpasar,Dine-in,QRIS,50000
T0120093,2026-03-18,C04,Surabaya,Takeaway,QRIS,-40000.0
T0115059,2026-02-28,C04,Surabaya,Delivery,Kartu Debit,Rp 25.000
T0118434,2026-03-12,C05,Yogyakarta,Takeaway,Kartu Debit,96000
T0105988,2026-01-28,C03,Bandung,Dine-in,QRIS,48000
T0104635,2026-01-23,C05,Yogyakarta,Dine-in,qris,151000
T0113662,2026-02-23,C06,Denpasar,Dine-in,Kartu Debit,Rp 98.000
T0103376,2026-01-18,C05,Yogyakarta,Dine-in,Tunai,35000
T0104250,2026-01-22,C03,,Dine-in,QRIS,
T0114264,2026-02-26,C02,Jakarta,Delivery,Tunai,74000
T0116000,2026-03-04,C01,Jakarta,Delivery,E-Wallet,-18000.0
T0105639,2026-01-26,C06,JKT,Dine-in,Kartu Debit,232000
T0112868,2026-02-21,C03,Bandung,Dine-in,-,
T0123941,2026-03-31,C01,Jakarta,Dine-in,Tunai,50000
T0113257,2026-02-22,C03,Bandung,Dine-in,QRIS,76000
T0101510,2026-01-11,C04,Surabaya,Dine-in,-,107350
T0119068,2026-03-14,C04,surabaya,Delivery,Kartu Debit,22500
T0122656,2026-03-26,C05,Yogyakarta,Dine-in,Kartu Debit,28000
T0099165,02/01/2026,C02,Jakarta,Delivery,E-Wallet,54000
T0103630,2026-01-19,C05,Yogyakarta,Delivery,E-Wallet,28000
T0116932,2026-03-07,C02,JAKARTA,Delivery,Tunai,22000
T0109459,2026-02-09,C03,Bandung,Dine-in,Kartu Debit,15000
T0108989,2026-02-07,C06,Denpasar,Dine-in,E-Wallet,72000
T0113772,2026-02-24,C02,Jakarta,Dine-in,qris,53000
T0122603,2026-03-26,C04,Surabaya,Delivery,QRIS,83000
T0119946,2026-03-18,C01,JKT,dine in,E-Wallet,25000
T0119985,2026-03-18,C02,JAKARTA,dine in,E-Wallet,61000
T0104189,2026-01-22,C01,Jakarta,Dine-in,E-Wallet,60800
T0103926,21/01/2026,C01,Jakarta,Takeaway,E-Wallet,114000
T0100099,05/01/2026,C04,Surabaya,Dine-in,Kartu Debit,Rp 53.000
T0122266,25-Mar-2026,C03,Bandung,dine in,E-Wallet,15000
T0107689,2026-02-03,C03,bandung,Delivery,Kartu Debit,49000
T0099028,01/01/2026,C04,Surabaya,Delivery,QRIS,95000
T0120534,2026-03-20,C01,Jakarta,Delivery,E-Wallet,15000
T0121368,22/03/2026,C02,jakarta,Dine-in,QRIS,98000
T0101191,2026-01-10,C03,JKT,Dine-in,-,Rp 54.000
T0101489,2026-01-11,C03, Bandung  ,Delivery,E-Wallet,12000
T0107897,2026-02-04,C03,Bandung,Dine-in,E-Wallet,45000
T0118595,2026-03-13,C02,Jakarta,Takeaway,QRIS,80000
T0118360,12/03/2026,C03,BANDUNG,Delivery,Tunai,25000
T0102334,15/01/2026,C03,Bandung,Delivery,-,140000
T0108825,2026-02-07,C03,Bandung,Dine-in,Kartu Debit,20900
T0110625,2026-02-13,C05,Yogyakarta,Dine-in,E-Wallet,14000
T0111463,2026-02-16,C04,Surabaya,Dine-in,Tunai,53000
T0111218,15/02/2026,C04,Surabaya,Takeaway,E-Wallet,101000
T0109808,2026-02-10,C06,Denpasar,Dine-in,Tunai,12000
T0109302,2026-02-08,C05,Yogyakarta,Dine-in,E-Wallet,40000
T0112217,2026-02-19,C02, Jakarta  ,Takeaway,Kartu Debit,Rp 46.000
T0101657,2026-01-12,C01,Jakarta,Takeaway,Kartu Debit,32000
T0121601,2026-03-22,C05,Yogyakarta,Dine-in,QRIS,24000
T0118989,2026-03-14,C03,Bandung,Dine-in,Kartu Debit,74000
T0106149,2026-01-29,C02,Jakarta,Delivery,qris,48000
T0104106,2026-01-21,C04,Surabaya,Takeaway,Kartu Debit,64600
T0113309,2026-02-22,C04, Surabaya  ,DINE-IN,QRIS,12000
T0120810,2026-03-20,C06,DENPASAR,Delivery,Tunai,86000
T0103559,2026-01-19,C04,Surabaya,Dine-in,QRIS,65000
T0106456,2026-01-30,C02,Jakarta,Dine-in,QRIS,25000
T0100008,2026-01-05,C02,Jakarta,Dine-in,Kartu Debit,18000
T0121880,23/03/2026,C05,Yogyakarta,Dine-in,Tunai,121000
T0122477,2026-03-26,C01,Jakarta,Takeaway,QRIS,25000
T0123741,30-Mar-2026,C02,Jakarta,Dine-in,E-Wallet,22000
T0123663,29-Mar-2026,C06,Denpasar,Takeaway,QRIS,18000
T0100579,2026-01-08,C01,Jakarta,Takeaway,QRIS,50000
T0104603,2026-01-23,C04,Surabaya,Delivery,Kartu Debit,117000
T0116018,04-Mar-2026,C02,jakarta,Dine-in,E-Wallet,105000
T0102692,2026-01-16,C04,Surabaya,Dine-in,-,28000
T0098867,2026-01-01,C02,JAKARTA,Takeaway,QRIS,39900
T0110700,14/02/2026,C01,Jakarta,Dine-in,Tunai,25000
T0121406,2026-03-22,C03,Bandung,Dine-in,Kartu Debit,18000
T0103390,2026-01-18,C05,Yogyakarta,Dine-in,E-Wallet,15000
T0106992,2026-01-31,C06,Denpasar,Takeaway,E-Wallet,18000
T0113648,2026-02-23,C05,Yogyakarta,Dine-in,QRIS,14000
T0117817,2026-03-10,C02,JAKARTA,Dine-in,Kartu Debit,179000
T0116746,2026-03-06,C05,Yogyakarta,Dine-in,QRIS,Rp 50.000
T0121564,2026-03-22,C04,Surabaya,Dine-in,QRIS,15000
T0113426,2026-02-22,C06,Denpasar,Takeaway,Tunai,Rp 93.000
T0103177,2026-01-18,C01,Jakarta,Delivery,QRIS,218000
T0108144,2026-02-05,C02,Jakarta,Takeaway,QRIS,
T0114015,2026-02-25,C02,Jakarta,Dine-in,QRIS,0
T0099215,02-Jan-2026,C03,Bandung,Dine-in,E-Wallet,
T0107715,2026-02-03,C04,Surabaya,Dine-in,qris,25000
T0104263,22/01/2026,C03,bandung,Takeaway,QRIS,49000
T0102711,2026-01-16,C04,Surabaya,Delivery,E-Wallet,24000
T0114531,2026-02-27,C02,Jakarta,Takeaway,QRIS,22000
T0102319,2026-01-15,C03,Bandung,Dine-in,Kartu Debit,
T0101099,2026-01-10,C01,JAKARTA,Takeaway,E-Wallet,24000
T0104812,2026-01-24,C02, jakarta  ,Takeaway,QRIS,38700
T0109815,2026-02-10,C06,DENPASAR,Delivery,Kartu Debit,14000
T0101013,2026-01-09,C04,surabaya,Takeaway,Kartu Debit,0
T0112499,2026-02-20,C02,Jakarta,Delivery,QRIS,50000
T0104968,2026-01-24,C04,Surabaya,Dine-in,QRIS,70300
T0103293,18-Jan-2026,C03,Bandung,Takeaway,QRIS,80000
T0106602,2026-01-30,C05,YOGYAKARTA,Dine-in,QRIS,Rp 54.000
T0117407,2026-03-08,C05,Yogyakarta,Dine-in,QRIS,208000
T0122748,2026-03-27,C01,,Dine-in,QRIS,18000
T0118174,2026-03-11,C05,Yogyakarta,Dine-in,QRIS,25000
T0112285,19-Feb-2026,C03,BANDUNG,Delivery,QRIS,18000
T0115549,2026-03-02,C02,Jakarta,Takeaway,Kartu Debit,15000
T0120981,2026-03-21,C02,Jakarta,Dine-in,QRIS,56000
T0098959,2026-01-01,C03,Bandung,Takeaway,QRIS,95000
T0110195,2026-02-12,C03,Bandung,Delivery,E-Wallet,37000
,,,,,,
T0104042,2026-01-21,C03,Bandung,Dine-in,Tunai,18000
T0107419,2026-02-02,C03,Bandung,Takeaway,E-Wallet,23750
T0123758,2026-03-30,C03,Bandung,Dine-in,QRIS,28000
T0123753,2026-03-30,C03,Bandung,dine in,Kartu Debit,28000
T0118785,2026-03-13,C06,,Delivery,E-Wallet,32000
T0121368,22/03/2026,C02,jakarta,Dine-in,QRIS,98000
T0110173,2026-02-12,C02,Jakarta,Dine-in,QRIS,26600
T0107425,2026-02-02,C03,Bandung,Takeaway,QRIS,0
T0122322,25-Mar-2026,C04,Surabaya,Dine-in,Kartu Debit,96000
T0103981,2026-01-21,C02,Jakarta,Dine-in,E-Wallet,24000
T0116617,06-Mar-2026,C03,Bandung,Dine-in,Tunai,130000
T0100561,2026-01-08,C01,Jakarta,Dine-in,Tunai,25000
T0099018,2026-01-01,C04,Surabaya,Dine-in,Tunai,Rp 164.000
T0114096,25/02/2026,C04, Surabaya  ,Delivery,E-Wallet,19800
T0117074,07-Mar-2026,C04,Surabaya,Takeaway,QRIS,18000
T0106193,2026-01-29,C03,Bandung,Takeaway,Tunai,15000
T0111961,2026-02-18,C01,Jakarta,Takeaway,Tunai,65000
T0114185,2026-02-25,C06,Denpasar,Delivery,QRIS,-50000.0
T0112503,2026-02-20,C02,Jakarta,DINE-IN,Tunai,101000
T0100372,2026-01-07,C02, JAKARTA  ,Takeaway,QRIS,
T0112340,2026-02-19,C04,Surabaya,Delivery,Tunai,0
T0101997,2026-01-13,C05,,Takeaway,E-Wallet,53000
T0102050,2026-01-14,C02,,Dine-in,Tunai,18000
T0101399,2026-01-11,C02,Jakarta,Takeaway,QRIS,112000
T0109676,2026-02-10,C03,Bandung,Dine-in,QRIS,15000
T0103594,2026-01-19,C04,Surabaya,Dine-in,-,
T0099804,2026-01-04,C03,Bandung,Dine-in,Tunai,68000
T0112398,2026-02-19,C05,Yogyakarta,Delivery,E-Wallet,80000
T0107337,02-Feb-2026,C01,Jakarta,Takeaway,E-Wallet,40000
T0118101,2026-03-11,C03,Bandung,Delivery,QRIS,-50000.0
T0105125,25-Jan-2026,C01,Jakarta,Dine-in,QRIS,140600
T0104900,2026-01-24,C03,Bandung,Takeaway,Kartu Debit,44650
T0119621,16/03/2026,C04,Surabaya,Dine-in,qris,258000
T0114229,2026-02-26,C01,jakarta,Dine-in,E-Wallet,15000
T0110401,2026-02-13,C01,Jakarta,Dine-in,Tunai,102000
T0116630,06/03/2026,C03,Bandung,Dine-in,Tunai,25000
T0101093,2026-01-10,C01,Jakarta,Dine-in,Tunai,25000
T0107370,2026-02-02,C02,Jakarta,Takeaway,Kartu Debit,57000
,,,,,,
T0122344,2026-03-25,C04,SURABAYA,Delivery,Tunai,128000
T0115763,2026-03-03,C01,,dine in,E-Wallet,44000
T0113034,2026-02-21,C05,Yogyakarta,Takeaway,Tunai,35000
T0113405,22/02/2026,C06,Denpasar,Delivery,QRIS,112000
T0099152,02-Jan-2026,C02,Jakarta,Takeaway,Tunai,48000
T0101940,2026-01-13,C04,Surabaya,Takeaway,E-Wallet,22000
T0108839,2026-02-07,C03,JKT,Takeaway,QRIS,25000
T0122484,2026-03-26,C01,Jakarta,Dine-in,QRIS,53000
T0105079,2026-01-25,C01,JAKARTA,Dine-in,Kartu Debit,92000
T0105229,2026-01-25,C03,Bandung,Dine-in,Tunai,17100
T0109230,2026-02-08,C04,Surabaya,Takeaway,Kartu Debit,25200
T0108694,2026-02-07,C01,Jakarta,Dine-in,QRIS,55000
T0118548,2026-03-13,C01,Jakarta,Takeaway,QRIS,67450
T0122967,2026-03-27,C06,Denpasar,Delivery,Kartu Debit,25000
T0110677,14/02/2026,C01,Jakarta,Dine-in,E-Wallet,22000
T0119787,2026-03-17,C03,Bandung,Takeaway,Kartu Debit,71250
T0109845,11/02/2026,C01,Jakarta,Dine-in,QRIS,28000
T0114224,2026-02-26,C01,JAKARTA,Takeaway,Tunai,65000
T0110685,2026-02-14,C01,JAKARTA,dine in,E-Wallet,18000
T0119319,2026-03-15,C03,Bandung,Takeaway,QRIS,
T0116550,2026-03-06,C02,Jakarta,Takeaway,Tunai,15000
T0103238,2026-01-18,C03,Bandung,Dine-in,E-Wallet,47000
T0105861,2026-01-28,C01,Jakarta,Delivery,Kartu Debit,43000
