sumur_id,tanggal,oil_bopd,gas_mscfd,water_bwpd,watercut,berproduksi
CDN-003,2025-04-16,292.6,237.35,338.33,0.5185,1
CDN-003,2025-04-17,261.01,219.03,287.95,0.5192,1
CDN-003,2025-04-18,266.91,216.38,317.14,0.5199,1
CDN-003,2025-04-19,252.87,191.38,255.27,0.5206,1
CDN-003,2025-04-20,242.44,195.79,236.17,0.5213,1
CDN-003,2025-04-21,270.42,201.58,293.86,0.522,1
CDN-003,2025-04-22,287.52,225.05,317.38,0.5226,1
CDN-003,2025-04-23,263.56,222.52,279.56,0.5233,1
CDN-003,2025-04-24,0.0,0.0,0.0,0.524,0
CDN-003,2025-04-25,274.52,210.31,322.4,0.5247,1
CDN-003,2025-04-26,263.4,215.41,305.42,0.5254,1
CDN-003,2025-04-27,270.3,214.82,298.43,0.5261,1
CDN-003,2025-04-28,253.0,199.33,282.59,0.5267,1
CDN-003,2025-04-29,292.23,218.4,301.97,0.5274,1
CDN-003,2025-04-30,264.67,218.44,300.5,0.5281,1
CDN-003,2025-05-01,281.68,217.85,311.05,0.5288,1
CDN-003,2025-05-02,293.91,226.08,319.8,0.5295,1
CDN-003,2025-05-03,275.52,217.75,293.91,0.5302,1
CDN-003,2025-05-04,257.29,207.37,271.26,0.5308,1
CDN-003,2025-05-05,278.9,243.21,304.62,0.5315,1
CDN-003,2025-05-06,250.34,201.15,290.43,0.5322,1
CDN-003,2025-05-07,259.78,211.28,307.11,0.5329,1
CDN-003,2025-05-08,268.08,213.24,310.0,0.5336,1
CDN-003,2025-05-09,277.44,213.85,336.03,0.5343,1
CDN-003,2025-05-10,244.44,201.84,262.93,0.535,1
CDN-003,2025-05-11,280.59,239.17,348.69,0.5356,1
CDN-003,2025-05-12,249.42,206.3,292.47,0.5363,1
CDN-003,2025-05-13,235.43,172.14,261.55,0.537,1
CDN-003,2025-05-14,278.76,223.07,315.54,0.5377,1
CDN-003,2025-05-15,254.11,200.27,344.56,0.5384,1
CDN-003,2025-05-16,264.19,217.09,313.73,0.5391,1
CDN-003,2025-05-17,235.01,194.02,282.26,0.5397,1
CDN-003,2025-05-18,271.97,215.01,353.61,0.5404,1
CDN-003,2025-05-19,257.94,209.12,295.09,0.5411,1
CDN-003,2025-05-20,278.01,207.11,312.3,0.5418,1
CDN-003,2025-05-21,266.11,207.13,302.21,0.5425,1
CDN-003,2025-05-22,261.69,190.62,332.51,0.5432,1
CDN-003,2025-05-23,276.44,225.56,397.98,0.5438,1
CDN-003,2025-05-24,205.74,152.84,248.04,0.5445,1
CDN-003,2025-05-25,244.98,194.81,316.25,0.5452,1
CDN-003,2025-05-26,253.2,205.09,341.11,0.5459,1
CDN-003,2025-05-27,257.69,208.35,309.22,0.5466,1
CDN-003,2025-05-28,261.0,214.86,301.49,0.5473,1
CDN-003,2025-05-29,258.84,195.26,275.76,0.5479,1
CDN-003,2025-05-30,249.12,200.66,283.12,0.5486,1
CDN-003,2025-05-31,270.94,214.48,304.11,0.5493,1
CDN-003,2025-06-01,259.8,205.48,291.24,0.55,1
CDN-003,2025-06-02,257.12,192.82,321.26,0.5507,1
CDN-003,2025-06-03,235.81,195.26,312.07,0.5514,1
CDN-003,2025-06-04,258.64,207.22,309.68,0.5521,1
CDN-003,2025-06-05,252.37,199.43,314.17,0.5527,1
CDN-003,2025-06-06,275.01,216.66,341.04,0.5534,1
CDN-003,2025-06-07,232.57,187.77,311.53,0.5541,1
CDN-003,2025-06-08,233.92,201.98,303.01,0.5548,1
CDN-003,2025-06-09,257.38,207.51,330.41,0.5555,1
CDN-003,2025-06-10,252.49,203.85,333.81,0.5562,1
CDN-003,2025-06-11,246.95,201.67,321.19,0.5568,1
CDN-003,2025-06-12,252.99,200.41,297.86,0.5575,1
CDN-003,2025-06-13,256.59,204.04,308.32,0.5582,1
CDN-003,2025-06-14,223.71,178.25,258.17,0.5589,1
CDN-003,2025-06-15,257.35,216.24,323.46,0.5596,1
CDN-003,2025-06-16,282.29,221.5,316.85,0.5603,1
CDN-003,2025-06-17,266.38,207.46,311.04,0.5609,1
CDN-003,2025-06-18,249.04,198.92,299.02,0.5616,1
CDN-003,2025-06-19,237.8,181.99,307.5,0.5623,1
CDN-003,2025-06-20,237.7,194.11,305.67,0.563,1
CDN-003,2025-06-21,279.81,232.93,333.71,0.5637,1
CDN-003,2025-06-22,248.01,188.54,363.08,0.5644,1
CDN-003,2025-06-23,236.58,188.49,301.52,0.565,1
CDN-003,2025-06-24,234.54,175.74,313.54,0.5657,1
CDN-003,2025-06-25,257.24,201.78,329.17,0.5664,1
CDN-003,2025-06-26,248.42,195.09,325.56,0.5671,1
CDN-003,2025-06-27,243.6,198.39,328.33,0.5678,1
CDN-003,2025-06-28,248.34,190.89,333.67,0.5685,1
CDN-003,2025-06-29,261.84,203.4,322.35,0.5692,1
CDN-003,2025-06-30,252.31,188.63,327.9,0.5698,1
CDN-003,2025-07-01,226.58,186.75,311.29,0.5705,1
CDN-003,2025-07-02,260.57,204.09,366.85,0.5712,1
CDN-003,2025-07-03,245.42,194.79,357.84,0.5719,1
CDN-003,2025-07-04,253.7,201.56,336.43,0.5726,1
CDN-003,2025-07-05,249.55,191.03,322.13,0.5733,1
CDN-003,2025-07-06,260.44,200.35,352.82,0.5739,1
CDN-003,2025-07-07,265.11,214.54,352.92,0.5746,1
CDN-003,2025-07-08,242.49,187.88,346.59,0.5753,1
CDN-003,2025-07-09,234.29,184.45,323.47,0.576,1
CDN-003,2025-07-10,240.8,176.8,320.53,0.5767,1
CDN-003,2025-07-11,0.0,0.0,0.0,0.5774,0
CDN-003,2025-07-12,0.0,0.0,0.0,0.578,0
CDN-003,2025-07-13,249.47,208.12,348.71,0.5787,1
CDN-003,2025-07-14,228.6,181.43,308.62,0.5794,1
CDN-003,2025-07-15,230.08,171.14,329.48,0.5801,1
CDN-003,2025-07-16,242.57,194.63,346.14,0.5808,1
CDN-003,2025-07-17,246.49,204.54,355.59,0.5815,1
CDN-003,2025-07-18,249.27,190.47,374.49,0.5821,1
CDN-003,2025-07-19,259.4,198.99,341.88,0.5828,1
CDN-003,2025-07-20,247.7,189.99,362.97,0.5835,1
CDN-003,2025-07-21,238.95,191.2,356.26,0.5842,1
CDN-003,2025-07-22,223.89,180.16,309.39,0.5849,1
CDN-003,2025-07-23,242.59,186.63,350.14,0.5856,1
CDN-003,2025-07-24,236.02,183.3,333.05,0.5863,1
CDN-003,2025-07-25,229.53,188.44,314.64,0.5869,1
CDN-003,2025-07-26,230.57,183.23,342.86,0.5876,1
CDN-003,2025-07-27,221.83,180.04,325.79,0.5883,1
CDN-003,2025-07-28,224.57,181.46,345.22,0.589,1
CDN-003,2025-07-29,231.9,191.07,335.23,0.5897,1
CDN-003,2025-07-30,234.97,184.33,348.66,0.5904,1
CDN-003,2025-07-31,250.7,205.24,357.59,0.591,1
CDN-003,2025-08-01,237.41,198.8,363.2,0.5917,1
CDN-003,2025-08-02,229.54,184.61,322.67,0.5924,1
CDN-003,2025-08-03,225.25,181.13,328.18,0.5931,1
CDN-003,2025-08-04,242.38,183.85,360.15,0.5938,1
CDN-003,2025-08-05,262.85,212.4,389.65,0.5945,1
CDN-003,2025-08-06,213.41,170.61,308.08,0.5951,1
CDN-003,2025-08-07,241.24,185.63,313.08,0.5958,1
CDN-003,2025-08-08,239.64,189.74,307.19,0.5965,1
CDN-003,2025-08-09,251.98,209.28,366.12,0.5972,1
CDN-003,2025-08-10,250.77,202.89,394.66,0.5979,1
CDN-003,2025-08-11,241.59,190.76,348.1,0.5986,1
CDN-003,2025-08-12,235.16,191.42,339.22,0.5992,1
CDN-003,2025-08-13,250.38,191.19,327.0,0.5999,1
CDN-003,2025-08-14,243.35,193.25,387.02,0.6006,1
CDN-003,2025-08-15,214.72,168.03,296.27,0.6013,1
CDN-003,2025-08-16,247.58,184.69,341.61,0.602,1
CDN-003,2025-08-17,239.05,181.02,309.61,0.6027,1
CDN-003,2025-08-18,244.08,183.02,341.02,0.6034,1
CDN-003,2025-08-19,236.13,192.73,324.98,0.604,1
CDN-003,2025-08-20,228.44,190.39,354.86,0.6047,1
CDN-003,2025-08-21,238.14,186.84,387.99,0.6054,1
CDN-003,2025-08-22,218.01,175.06,337.85,0.6061,1
CDN-003,2025-08-23,245.5,196.56,387.06,0.6068,1
CDN-003,2025-08-24,225.53,180.7,333.76,0.6075,1
CDN-003,2025-08-25,241.4,201.08,378.72,0.6081,1
CDN-003,2025-08-26,240.57,180.33,423.65,0.6088,1
CDN-003,2025-08-27,237.75,194.26,344.11,0.6095,1
CDN-003,2025-08-28,222.75,193.78,313.66,0.6102,1
CDN-003,2025-08-29,207.75,157.3,343.38,0.6109,1
CDN-003,2025-08-30,219.49,177.64,368.15,0.6116,1
CDN-003,2025-08-31,229.01,178.6,368.62,0.6122,1
CDN-003,2025-09-01,218.77,167.56,337.43,0.6129,1
CDN-003,2025-09-02,215.06,162.79,347.18,0.6136,1
CDN-003,2025-09-03,226.6,174.1,357.85,0.6143,1
CDN-003,2025-09-04,244.1,185.84,373.02,0.615,1
CDN-003,2025-09-05,239.71,200.75,391.8,0.6157,1
CDN-003,2025-09-06,233.86,185.99,398.21,0.6163,1
CDN-003,2025-09-07,223.67,175.24,356.7,0.617,1
CDN-003,2025-09-08,230.27,175.01,359.24,0.6177,1
CDN-003,2025-09-09,222.98,182.58,371.17,0.6184,1
CDN-003,2025-09-10,223.02,161.56,336.16,0.6191,1
CDN-003,2025-09-11,224.57,178.27,354.44,0.6198,1
CDN-003,2025-09-12,237.74,179.95,421.94,0.6205,1
CDN-003,2025-09-13,232.9,188.84,379.19,0.6211,1
CDN-003,2025-09-14,224.9,170.11,357.58,0.6218,1
CDN-003,2025-09-15,242.0,194.67,385.21,0.6225,1
CDN-003,2025-09-16,214.07,170.35,328.55,0.6232,1
CDN-003,2025-09-17,217.13,162.41,332.78,0.6239,1
CDN-003,2025-09-18,216.42,160.32,376.97,0.6246,1
CDN-003,2025-09-19,0.0,0.0,0.0,0.6252,0
CDN-003,2025-09-20,0.0,0.0,0.0,0.6259,0
CDN-003,2025-09-21,224.75,161.03,316.47,0.6266,1
CDN-003,2025-09-22,195.13,155.25,315.87,0.6273,1
CDN-003,2025-09-23,221.8,174.56,364.5,0.628,1
CDN-003,2025-09-24,219.74,175.26,397.18,0.6287,1
CDN-003,2025-09-25,225.7,190.0,400.17,0.6293,1
CDN-003,2025-09-26,220.76,166.27,377.54,0.63,1
CDN-003,2025-09-27,221.89,161.61,398.64,0.6307,1
CDN-003,2025-09-28,227.74,188.47,377.3,0.6314,1
CDN-003,2025-09-29,214.44,173.57,386.25,0.6321,1
CDN-003,2025-09-30,233.44,186.56,398.0,0.6328,1
CDN-003,2025-10-01,233.71,190.03,401.19,0.6334,1
CDN-003,2025-10-02,223.81,181.15,373.69,0.6341,1
CDN-003,2025-10-03,223.85,174.44,380.59,0.6348,1
CDN-003,2025-10-04,209.38,154.96,390.99,0.6355,1
CDN-003,2025-10-05,232.22,182.98,380.73,0.6362,1
CDN-003,2025-10-06,230.11,189.46,441.83,0.6369,1
CDN-003,2025-10-07,240.56,186.62,437.46,0.6376,1
CDN-003,2025-10-08,207.78,158.31,365.46,0.6382,1
CDN-003,2025-10-09,222.73,173.17,424.64,0.6389,1
CDN-003,2025-10-10,193.8,148.38,348.42,0.6396,1
CDN-003,2025-10-11,239.86,192.49,368.26,0.6403,1
CDN-003,2025-10-12,219.74,174.1,374.05,0.641,1
CDN-003,2025-10-13,222.15,171.88,385.59,0.6417,1
CDN-003,2025-10-14,205.24,166.22,395.02,0.6423,1
CDN-003,2025-10-15,203.18,170.73,384.51,0.643,1
CDN-003,2025-10-16,214.54,169.71,342.27,0.6437,1
CDN-003,2025-10-17,213.21,163.16,352.9,0.6444,1
CDN-003,2025-10-18,233.7,173.71,421.01,0.6451,1
CDN-003,2025-10-19,229.27,182.51,386.65,0.6458,1
CDN-003,2025-10-20,236.47,174.63,385.93,0.6464,1
CDN-003,2025-10-21,209.74,172.21,403.69,0.6471,1
CDN-003,2025-10-22,210.33,164.16,388.95,0.6478,1
CDN-003,2025-10-23,205.51,160.06,371.24,0.6485,1
CDN-003,2025-10-24,228.78,189.0,435.81,0.6492,1
CDN-003,2025-10-25,219.71,171.82,407.98,0.6499,1
CDN-003,2025-10-26,243.9,185.59,437.32,0.6505,1
CDN-003,2025-10-27,219.96,173.12,397.69,0.6512,1
CDN-003,2025-10-28,238.39,196.26,440.89,0.6519,1
CDN-003,2025-10-29,233.19,181.68,404.35,0.6526,1
CDN-003,2025-10-30,211.21,159.27,418.05,0.6533,1
CDN-003,2025-10-31,235.03,183.01,431.61,0.654,1
CDN-003,2025-11-01,216.67,179.06,413.28,0.6547,1
CDN-003,2025-11-02,225.73,178.46,407.09,0.6553,1
CDN-003,2025-11-03,221.08,174.52,429.1,0.656,1
CDN-003,2025-11-04,226.7,163.69,485.83,0.6567,1
CDN-003,2025-11-05,210.28,169.96,414.93,0.6574,1
CDN-003,2025-11-06,226.9,188.09,461.9,0.6581,1
CDN-003,2025-11-07,215.81,163.0,408.39,0.6588,1
CDN-003,2025-11-08,203.71,153.45,428.43,0.6594,1
CDN-003,2025-11-09,224.58,186.19,426.72,0.6601,1
CDN-003,2025-11-10,191.2,154.86,357.83,0.6608,1
CDN-003,2025-11-11,204.01,165.88,403.19,0.6615,1
CDN-003,2025-11-12,208.3,161.37,404.69,0.6622,1
CDN-003,2025-11-13,221.03,169.69,464.98,0.6629,1
CDN-003,2025-11-14,232.83,177.85,453.86,0.6635,1
CDN-003,2025-11-15,231.87,197.3,451.31,0.6642,1
CDN-003,2025-11-16,201.94,157.04,369.26,0.6649,1
CDN-003,2025-11-17,221.97,186.53,381.97,0.6656,1
CDN-003,2025-11-18,218.81,174.51,476.75,0.6663,1
CDN-003,2025-11-19,221.42,175.1,424.81,0.667,1
CDN-003,2025-11-20,210.93,163.6,418.43,0.6676,1
CDN-003,2025-11-21,220.35,172.68,433.86,0.6683,1
CDN-003,2025-11-22,185.39,155.08,369.25,0.669,1
CDN-003,2025-11-23,199.0,167.47,378.55,0.6697,1
CDN-003,2025-11-24,223.83,180.87,461.68,0.6704,1
CDN-003,2025-11-25,215.15,174.27,430.79,0.6711,1
CDN-003,2025-11-26,211.4,155.06,417.38,0.6718,1
CDN-003,2025-11-27,215.42,160.06,478.41,0.6724,1
CDN-003,2025-11-28,204.71,165.62,445.63,0.6731,1
CDN-003,2025-11-29,208.79,164.53,435.94,0.6738,1
CDN-003,2025-11-30,214.48,174.51,431.89,0.6745,1
CDN-003,2025-12-01,206.08,164.05,412.17,0.6752,1
CDN-003,2025-12-02,210.55,162.39,439.21,0.6759,1
CDN-003,2025-12-03,198.61,167.65,446.9,0.6765,1
CDN-003,2025-12-04,207.33,164.98,400.98,0.6772,1
CDN-003,2025-12-05,207.57,177.41,435.33,0.6779,1
CDN-003,2025-12-06,206.81,156.74,429.83,0.6786,1
CDN-003,2025-12-07,189.76,154.99,407.85,0.6793,1
CDN-003,2025-12-08,207.98,170.02,436.52,0.68,1
CDN-003,2025-12-09,203.86,161.17,450.96,0.6806,1
CDN-003,2025-12-10,202.36,169.33,417.08,0.6813,1
CDN-003,2025-12-11,204.7,157.22,428.58,0.682,1
CDN-003,2025-12-12,185.48,135.24,427.81,0.6827,1
CDN-003,2025-12-13,206.24,171.59,433.65,0.6834,1
CDN-003,2025-12-14,207.76,161.93,418.94,0.6841,1
CDN-003,2025-12-15,209.05,163.41,471.87,0.6847,1
CDN-003,2025-12-16,222.6,169.69,493.91,0.6854,1
CDN-003,2025-12-17,200.16,158.45,439.15,0.6861,1
CDN-003,2025-12-18,212.9,162.38,410.44,0.6868,1
CDN-003,2025-12-19,204.08,165.99,445.49,0.6875,1
CDN-003,2025-12-20,208.13,161.78,477.31,0.6882,1
CDN-003,2025-12-21,202.74,156.23,443.27,0.6889,1
CDN-003,2025-12-22,203.25,162.48,458.35,0.6895,1
CDN-003,2025-12-23,211.19,167.89,447.5,0.6902,1
CDN-003,2025-12-24,201.21,158.91,418.64,0.6909,1
CDN-003,2025-12-25,199.02,154.18,462.21,0.6916,1
CDN-003,2025-12-26,206.52,155.84,474.73,0.6923,1
CDN-003,2025-12-27,203.64,163.73,426.88,0.693,1
CDN-003,2025-12-28,205.89,167.1,456.31,0.6936,1
CDN-003,2025-12-29,203.29,161.71,459.0,0.6943,1
CDN-003,2025-12-30,186.64,155.25,422.5,0.695,1
CDN-003,2025-12-31,203.62,161.9,454.08,0.6957,1
CDN-003,2026-01-01,203.8,164.17,436.84,0.6964,1
CDN-003,2026-01-02,185.88,148.05,464.57,0.6971,1
CDN-003,2026-01-03,185.54,144.93,434.98,0.6977,1
CDN-003,2026-01-04,207.1,164.6,489.1,0.6984,1
CDN-003,2026-01-05,221.4,169.55,488.12,0.6991,1
CDN-003,2026-01-06,201.24,157.74,494.96,0.6998,1
CDN-003,2026-01-07,208.58,178.88,515.29,0.7005,1
CDN-003,2026-01-08,203.5,151.76,477.16,0.7012,1
CDN-003,2026-01-09,209.58,179.78,527.17,0.7018,1
CDN-003,2026-01-10,181.58,141.69,453.06,0.7025,1
CDN-003,2026-01-11,209.03,172.7,428.06,0.7032,1
CDN-003,2026-01-12,184.17,143.23,416.37,0.7039,1
CDN-003,2026-01-13,206.48,173.81,504.43,0.7046,1
CDN-003,2026-01-14,213.36,174.3,510.46,0.7053,1
CDN-003,2026-01-15,204.44,157.37,462.27,0.706,1
CDN-003,2026-01-16,221.19,178.25,482.7,0.7066,1
CDN-003,2026-01-17,198.9,145.62,498.04,0.7073,1
CDN-003,2026-01-18,185.53,139.29,456.04,0.708,1
CDN-003,2026-01-19,0.0,0.0,0.0,0.7087,0
CDN-003,2026-01-20,0.0,0.0,0.0,0.7094,0
CDN-003,2026-01-21,0.0,0.0,0.0,0.7101,0
CDN-003,2026-01-22,0.0,0.0,0.0,0.7107,0
CDN-003,2026-01-23,0.0,0.0,0.0,0.7114,0
CDN-003,2026-01-24,0.0,0.0,0.0,0.7121,0
CDN-003,2026-01-25,0.0,0.0,0.0,0.7128,0
CDN-003,2026-01-26,0.0,0.0,0.0,0.7135,0
CDN-003,2026-01-27,0.0,0.0,0.0,0.7142,0
CDN-003,2026-01-28,0.0,0.0,0.0,0.7148,0
CDN-003,2026-01-29,239.86,182.18,648.32,0.7155,1
CDN-003,2026-01-30,286.12,222.05,606.43,0.7162,1
CDN-003,2026-01-31,273.4,207.85,738.44,0.7169,1
CDN-003,2026-02-01,288.35,220.92,723.92,0.7176,1
CDN-003,2026-02-02,249.71,212.13,602.48,0.7183,1
CDN-003,2026-02-03,249.29,188.75,670.76,0.7189,1
CDN-003,2026-02-04,257.72,198.32,664.73,0.7196,1
CDN-003,2026-02-05,261.53,207.53,665.43,0.7203,1
CDN-003,2026-02-06,252.96,194.35,598.53,0.721,1
CDN-003,2026-02-07,278.03,207.38,734.22,0.7217,1
CDN-003,2026-02-08,272.92,222.86,779.65,0.7224,1
CDN-003,2026-02-09,268.9,211.91,647.55,0.7231,1
CDN-003,2026-02-10,256.55,199.02,652.38,0.7237,1
CDN-003,2026-02-11,294.85,239.32,793.51,0.7244,1
CDN-003,2026-02-12,235.39,183.56,628.38,0.7251,1
CDN-003,2026-02-13,282.84,221.94,719.58,0.7258,1
CDN-003,2026-02-14,278.04,219.27,704.88,0.7265,1
CDN-003,2026-02-15,266.39,212.03,615.3,0.7272,1
CDN-003,2026-02-16,271.64,212.63,740.23,0.7278,1
CDN-003,2026-02-17,267.18,203.79,668.92,0.7285,1
CDN-003,2026-02-18,254.33,200.53,681.55,0.7292,1
CDN-003,2026-02-19,246.03,193.2,661.34,0.7299,1
CDN-003,2026-02-20,253.18,185.7,714.51,0.7306,1
CDN-003,2026-02-21,259.8,203.15,698.66,0.7313,1
CDN-003,2026-02-22,253.57,204.72,695.32,0.7319,1
CDN-003,2026-02-23,263.79,200.43,724.63,0.7326,1
CDN-003,2026-02-24,252.75,206.35,730.48,0.7333,1
CDN-003,2026-02-25,237.56,184.22,694.82,0.734,1
CDN-003,2026-02-26,0.0,0.0,0.0,0.7347,0
CDN-003,2026-02-27,0.0,0.0,0.0,0.7354,0
CDN-003,2026-02-28,0.0,0.0,0.0,0.736,0
CDN-003,2026-03-01,0.0,0.0,0.0,0.7367,0
CDN-003,2026-03-02,0.0,0.0,0.0,0.7374,0
CDN-003,2026-03-03,0.0,0.0,0.0,0.7381,0
CDN-003,2026-03-04,0.0,0.0,0.0,0.7388,0
CDN-003,2026-03-05,0.0,0.0,0.0,0.7395,0
CDN-003,2026-03-06,0.0,0.0,0.0,0.7402,0
CDN-003,2026-03-07,0.0,0.0,0.0,0.7408,0
CDN-003,2026-03-08,0.0,0.0,0.0,0.7415,0
CDN-003,2026-03-09,0.0,0.0,0.0,0.7422,0
CDN-003,2026-03-10,347.4,285.24,1050.83,0.7429,1
CDN-003,2026-03-11,347.48,279.49,953.84,0.7436,1
CDN-003,2026-03-12,340.33,241.23,1079.94,0.7443,1
CDN-003,2026-03-13,359.28,293.41,1007.45,0.7449,1
CDN-003,2026-03-14,303.67,237.68,848.78,0.7456,1
CDN-003,2026-03-15,368.12,287.22,1053.71,0.7463,1
CDN-003,2026-03-16,339.57,265.46,962.44,0.747,1
CDN-003,2026-03-17,322.96,250.12,929.36,0.7477,1
CDN-003,2026-03-18,359.92,264.32,1075.58,0.7484,1
CDN-003,2026-03-19,351.0,298.06,1120.9,0.749,1
CDN-003,2026-03-20,397.89,324.92,1377.77,0.7497,1
CDN-003,2026-03-21,302.44,246.85,924.87,0.7504,1
CDN-003,2026-03-22,342.77,275.38,1067.85,0.7511,1
CDN-003,2026-03-23,346.39,275.46,951.46,0.7518,1
CDN-003,2026-03-24,345.05,266.43,1005.1,0.7525,1
CDN-003,2026-03-25,334.47,249.46,1069.71,0.7531,1
CDN-003,2026-03-26,324.24,251.22,1076.72,0.7538,1
CDN-003,2026-03-27,328.42,264.16,924.95,0.7545,1
CDN-003,2026-03-28,318.45,249.89,975.13,0.7552,1
CDN-003,2026-03-29,341.26,269.71,1038.95,0.7559,1
CDN-003,2026-03-30,357.91,279.1,1058.0,0.7566,1
CDN-003,2026-03-31,306.05,251.89,854.03,0.7573,1
CDN-003,2026-04-01,347.5,284.04,1016.74,0.7579,1
CDN-003,2026-04-02,329.01,261.2,1133.77,0.7586,1
CDN-003,2026-04-03,369.48,271.42,1056.05,0.7593,1
CDN-003,2026-04-04,318.2,255.84,1014.28,0.76,1
CDN-003,2026-04-05,392.7,323.56,1246.15,0.7607,1
CDN-003,2026-04-06,376.02,299.43,1196.77,0.7614,1
CDN-003,2026-04-07,341.87,276.61,1106.16,0.762,1
CDN-003,2026-04-08,368.81,300.1,1077.94,0.7627,1
CDN-003,2026-04-09,354.74,290.95,1147.45,0.7634,1
CDN-003,2026-04-10,359.47,262.2,1251.31,0.7641,1
CDN-003,2026-04-11,315.88,248.35,903.44,0.7648,1
CDN-003,2026-04-12,317.32,230.36,1116.28,0.7655,1
CDN-003,2026-04-13,336.27,272.72,1184.73,0.7661,1
CDN-003,2026-04-14,306.7,228.69,988.16,0.7668,1
CDN-003,2026-04-15,338.21,277.98,1155.79,0.7675,1
CDN-003,2026-04-16,317.63,255.92,1107.84,0.7682,1
CDN-003,2026-04-17,329.41,249.12,1139.9,0.7689,1
CDN-003,2026-04-18,328.86,266.07,1081.59,0.7696,1
CDN-003,2026-04-19,319.4,259.61,1061.86,0.7702,1
CDN-003,2026-04-20,333.27,265.26,1103.48,0.7709,1
CDN-003,2026-04-21,307.4,236.95,854.78,0.7716,1
CDN-003,2026-04-22,310.14,244.99,1096.9,0.7723,1
CDN-003,2026-04-23,335.61,253.26,1143.1,0.773,1
CDN-003,2026-04-24,312.03,243.28,1133.97,0.7737,1
CDN-003,2026-04-25,324.43,260.89,1078.66,0.7744,1
CDN-003,2026-04-26,300.16,236.03,1015.33,0.775,1
CDN-003,2026-04-27,336.54,267.82,1053.23,0.7757,1
CDN-003,2026-04-28,333.02,253.87,1181.9,0.7764,1
CDN-003,2026-04-29,353.19,271.64,1054.9,0.7771,1
CDN-003,2026-04-30,264.11,205.35,970.57,0.7778,1
CDN-003,2026-05-01,322.35,261.17,1160.6,0.7785,1
CDN-003,2026-05-02,312.01,250.73,1009.96,0.7791,1
CDN-003,2026-05-03,331.1,255.19,1154.72,0.7798,1
CDN-003,2026-05-04,319.57,251.85,1059.4,0.7805,1
CDN-003,2026-05-05,329.37,251.62,1114.04,0.7812,1
CDN-003,2026-05-06,341.65,258.93,1135.58,0.7819,1
CDN-003,2026-05-07,348.06,260.53,1405.5,0.7826,1
CDN-003,2026-05-08,331.19,259.4,1194.38,0.7832,1
CDN-003,2026-05-09,327.35,260.72,1198.34,0.7839,1
CDN-003,2026-05-10,319.71,262.28,1154.91,0.7846,1
CDN-003,2026-05-11,335.51,258.81,1397.35,0.7853,1
CDN-003,2026-05-12,304.84,248.11,1129.18,0.786,1
CDN-003,2026-05-13,307.22,247.97,1186.5,0.7867,1
CDN-003,2026-05-14,302.27,232.49,1083.16,0.7873,1
CDN-003,2026-05-15,304.28,230.72,1253.26,0.788,1
CDN-003,2026-05-16,310.56,244.2,1336.94,0.7887,1
CDN-003,2026-05-17,311.85,237.62,1169.67,0.7894,1
CDN-003,2026-05-18,307.28,249.35,1163.72,0.7901,1
CDN-003,2026-05-19,292.49,237.0,1172.71,0.7908,1
CDN-003,2026-05-20,308.51,239.02,1254.52,0.7915,1
CDN-003,2026-05-21,283.3,230.73,1104.41,0.7921,1
CDN-003,2026-05-22,290.64,216.06,1160.25,0.7928,1
CDN-003,2026-05-23,326.99,269.01,1231.09,0.7935,1
CDN-003,2026-05-24,316.06,253.11,1166.03,0.7942,1
CDN-003,2026-05-25,298.88,218.74,1119.13,0.7949,1
CDN-003,2026-05-26,282.95,220.83,997.26,0.7956,1
CDN-003,2026-05-27,270.19,209.01,1002.38,0.7962,1
CDN-003,2026-05-28,304.61,238.03,1302.53,0.7969,1
CDN-003,2026-05-29,314.77,231.82,1248.28,0.7976,1
CDN-003,2026-05-30,291.76,229.29,1100.21,0.7983,1
CDN-003,2026-05-31,307.99,240.98,1234.38,0.799,1
CDN-003,2026-06-01,250.02,189.23,998.76,0.7997,1
CDN-003,2026-06-02,286.78,237.74,1294.61,0.8003,1
CDN-003,2026-06-03,306.14,257.02,1230.72,0.801,1
CDN-003,2026-06-04,311.54,269.25,1282.65,0.8017,1
CDN-003,2026-06-05,305.45,219.05,1181.0,0.8024,1
CDN-003,2026-06-06,279.24,207.36,1209.2,0.8031,1
CDN-003,2026-06-07,309.08,243.7,1266.01,0.8038,1
CDN-003,2026-06-08,280.32,239.34,1194.65,0.8044,1
CDN-003,2026-06-09,283.3,211.46,1147.49,0.8051,1
CDN-003,2026-06-10,306.43,233.13,1319.27,0.8058,1
CDN-003,2026-06-11,285.18,228.58,1325.58,0.8065,1
CDN-003,2026-06-12,304.7,241.79,1271.01,0.8072,1
CDN-003,2026-06-13,282.31,216.2,1188.52,0.8079,1
CDN-003,2026-06-14,279.44,217.1,1230.26,0.8086,1
CDN-003,2026-06-15,275.6,204.36,1061.63,0.8092,1
CDN-003,2026-06-16,283.39,220.33,1229.77,0.8099,1
CDN-003,2026-06-17,305.22,244.44,1227.18,0.8106,1
CDN-003,2026-06-18,272.65,212.56,1122.31,0.8113,1
CDN-003,2026-06-19,265.93,211.93,1014.3,0.812,1
CDN-003,2026-06-20,271.71,229.53,1173.85,0.8127,1
CDN-003,2026-06-21,283.33,219.96,1226.36,0.8133,1
CDN-003,2026-06-22,302.64,235.58,1264.24,0.814,1
CDN-003,2026-06-23,291.67,247.35,1276.58,0.8147,1
